m,p_density
-1.0,1.964369924125713e-301
-0.99,4.9647895151331825e-08
-0.98,2.8393069391594187e-06
-0.97,1.8447280077577746e-05
-0.96,5.974204804489801e-05
-0.95,0.00013744692910862955
-0.94,0.0002590611052985277
-0.9299999999999999,0.0004297742441077433
-0.9199999999999999,0.000651141352014854
-0.9099999999999999,0.0009249610428663157
-0.8999999999999999,0.001251642985358013
-0.8899999999999999,0.0016303002276682116
-0.8799999999999999,0.0020604578363450743
-0.8699999999999999,0.0025407150521231485
-0.8599999999999999,0.003069761265167657
-0.8499999999999999,0.0036477645971505664
-0.8399999999999999,0.004273933074886897
-0.8299999999999998,0.004946710642404842
-0.8199999999999998,0.005666671474024491
-0.8099999999999998,0.006433023536341529
-0.7999999999999998,0.00724719952828589
-0.7899999999999998,0.008108164010053294
-0.7799999999999998,0.009017304336502975
-0.7699999999999998,0.009974800791002532
-0.7599999999999998,0.010982550702253088
-0.7499999999999998,0.012042536834219946
-0.7399999999999998,0.013155564389644695
-0.7299999999999998,0.014323826482105598
-0.7199999999999998,0.01555044580255503
-0.7099999999999997,0.016837475908625266
-0.6999999999999997,0.018188922604907037
-0.6899999999999997,0.019607268139053634
-0.6799999999999997,0.021097265604681337
-0.6699999999999997,0.022663350433419514
-0.6599999999999997,0.02431116533283134
-0.6499999999999997,0.026045275423520697
-0.6399999999999997,0.0278727466315811
-0.6299999999999997,0.029800109273795002
-0.6199999999999997,0.0318347914744696
-0.6099999999999997,0.03398644147381661
-0.5999999999999996,0.0362634290663364
-0.5899999999999996,0.038677208051586795
-0.5799999999999996,0.041240231319690145
-0.5699999999999996,0.04396469720360674
-0.5599999999999996,0.046864828125476994
-0.5499999999999996,0.04995842227711851
-0.5399999999999996,0.053261699812112484
-0.5299999999999996,0.05679525694895538
-0.5199999999999996,0.060581760659923545
-0.5099999999999996,0.06464651117126487
-0.49999999999999956,0.06901685457772629
-0.48999999999999955,0.0737286529699922
-0.47999999999999954,0.07880728503782522
-0.46999999999999953,0.08428740606604303
-0.4599999999999995,0.09021549552870213
-0.4499999999999995,0.09663943480677356
-0.4399999999999995,0.10361098674271828
-0.4299999999999995,0.1111855536609715
-0.4199999999999995,0.11942866250590993
-0.4099999999999995,0.12841047983609988
-0.39999999999999947,0.13821140454161998
-0.38999999999999946,0.14892449492016954
-0.37999999999999945,0.16064620450654618
-0.36999999999999944,0.17349424429358837
-0.35999999999999943,0.18760666322154357
-0.3499999999999994,0.20310627492009242
-0.3399999999999994,0.2200873039476517
-0.3299999999999994,0.23865870939385145
-0.3199999999999994,0.2590563709681654
-0.3099999999999994,0.28150881733144906
-0.2999999999999994,0.30621265002401754
-0.28999999999999937,0.33335405192835355
-0.27999999999999936,0.3638561813959618
-0.26999999999999935,0.3965041077556465
-0.25999999999999934,0.4324648086086961
-0.24999999999999933,0.47190572364736544
-0.23999999999999932,0.5145201126920886
-0.22999999999999932,0.5619148318884517
-0.2199999999999993,0.6134344555382619
-0.2099999999999993,0.6691146356525471
-0.1999999999999993,0.7294958601094641
-0.18999999999999928,0.7956300807197103
-0.17999999999999927,0.8668662732640404
-0.16999999999999926,0.9423485859053021
-0.15999999999999925,1.0251715730094109
-0.14999999999999925,1.1105777542085837
-0.13999999999999924,1.2022234951397779
-0.12999999999999923,1.298697621099792
-0.11999999999999922,1.3998510462373135
-0.10999999999999921,1.5045240024811897
-0.0999999999999992,1.6124380030933678
-0.08999999999999919,1.7203265406215804
-0.07999999999999918,1.8262958029798124
-0.06999999999999917,1.9324859037309945
-0.059999999999999165,2.038877045278923
-0.049999999999999156,2.14288188677515
-0.03999999999999915,2.2369648461934055
-0.02999999999999914,2.3207315585978696
-0.01999999999999913,2.3926765582744745
-0.00999999999999912,2.4476467774506094
8.881784197001252e-16,2.479768960522949
0.010000000000000897,2.4922361623320834
0.020000000000000906,2.4809258815486412
0.030000000000000915,2.4469040228341945
0.040000000000000924,2.3944986976966387
0.05000000000000093,2.3291333442962925
0.06000000000000094,2.255479056530443
0.07000000000000095,2.1754689097035906
