date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2024-09-17,0.03296116261133316,-0.002973760418916463,0.03296116261133316,-0.009476541589715656,5.615994880493618,0
2024-09-23,0.03081494773692973,0.0015602330603430928,0.03081494773692973,0.2062492973974019,5.328208044960639,1
2024-10-21,0.03465956245291927,0.0010360657903428494,0.03465956245291927,0.3169285496837448,5.6169823175456015,1
2024-10-26,0.034556739369854005,0.002234937680678145,0.034556739369854005,0.2568462131303402,4.779443296721174,1
2024-10-27,0.03405720536368381,0.001578825984772006,0.03405720536368381,0.15679894581439385,5.329405809503228,1
2024-10-28,0.03361065469073375,0.0019267533640328072,0.03361065469073375,0.22866145331983972,5.0956865011592605,1
2024-10-31,0.03400998006076973,0.001704650110635031,0.03400998006076973,0.1062771618500759,5.1727614701313325,0
2024-11-03,0.0358349891453061,-0.000904300433158936,0.0358349891453061,0.08757598804586589,5.275223075953525,0
2024-11-04,0.037136062348903195,-0.00048601292133702845,0.037136062348903195,0.23316827311407787,4.885528078125047,0
2024-11-14,0.033047616953479055,-0.00016748610076104675,0.033047616953479055,0.49306955007850267,5.044928200206469,0
2024-11-15,0.03443265672731895,0.002062062213746038,0.03443265672731895,0.22502276920275655,5.497935340238742,0
2024-11-17,0.03408662913285615,0.0016198333042509866,0.03408662913285615,0.5511377979496712,4.9764479166766,0
2024-11-18,0.0358399513229416,0.0029997250495960165,0.0358399513229416,0.5413986608029057,4.792522110065133,0
2024-11-19,0.03548427828195218,0.0026086787682138013,0.03548427828195218,0.35378869940817753,5.183186845857657,0
2024-11-20,0.034928752759950346,0.002274339672736228,0.034928752759950346,0.3421909264251876,5.398557154549805,0
2024-11-23,0.045472231251824986,-0.0003302809155507347,0.045472231251824986,0.6990596484389565,4.811417433191836,0
2024-11-29,0.03890230077004404,0.00315729368658918,0.03890230077004404,0.4699105883855177,4.998822480044961,0
2024-12-05,0.043752133463673154,-0.0009687385654899849,0.043752133463673154,0.2906534562009335,5.330381531130503,0
2024-12-07,0.04407121317452225,-0.0018432217995745515,0.04407121317452225,0.2412028905580314,5.203551503020214,0
2025-01-04,0.04065990645081717,0.002547131614378584,0.04065990645081717,0.6636922502688617,4.755952325098528,0
2025-01-07,0.037285732137057506,-0.0010887357500914963,0.037285732137057506,0.16370852739117941,5.413496184765494,1
2025-01-08,0.040258133394209875,-0.002376718730613861,0.040258133394209875,0.3049688248734346,5.180760657760193,0
2025-01-09,0.0399635411333151,-0.0020243895005855606,0.0399635411333151,0.2870745005213085,4.753711585826764,0
2025-01-10,0.03947928752490676,-0.0033977044790612504,0.03947928752490676,0.30239060052305256,4.742067372661906,0
2025-01-11,0.039455082182414045,-0.0035023740895468447,0.039455082182414045,0.260751900473847,5.02286098992981,0
2025-01-12,0.040561169016252854,-0.0001387420150682911,0.040561169016252854,0.22934276619324923,4.948161095163331,0
2025-01-13,0.04543695481092038,-0.008199962927454965,0.04543695481092038,0.3329795633745831,4.581212430533106,0
2025-02-07,0.03981356739573395,-0.004121937372189535,0.03981356739573395,-0.053284555933672095,5.514383519954506,0
