Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
-0.6499999999999997,0.021715444067918838,0.0013796313608993227,-0.008780585687577211,-0.009851742926621764,-0.007030613416214807,0.014629494802948905,0.03476670621399683,0.04532790882483246,0.05602214098413734,0.06355174328983061
-0.6399999999999997,0.023268687361026826,0.0022519075908105073,-0.00805907580204969,-0.009091474707891692,-0.0061139047574017506,0.016426240645354456,0.03744267602385737,0.04849636350389983,0.059749725078386814,0.06769596724142701
-0.6299999999999997,0.024808655104398555,0.0031267873320832084,-0.007319826543269612,-0.008315698517693964,-0.0051891352538282285,0.01820400112639459,0.04008884697794525,0.051630724161361365,0.0634399578094143,0.07179923835592471
-0.6199999999999997,0.0263277225878006,0.003999989586171369,-0.006566331870644773,-0.007528466637509228,-0.004261583159042354,0.019952724125359842,0.042691161561304786,0.054714567642635055,0.06707366993196252,0.0758401276265252
-0.6099999999999997,0.027818391237677945,0.004867580972561701,-0.005801708393913372,-0.006733403208918171,-0.0033360591815742922,0.0216628445923427,0.045235884614022885,0.0577316607738213,0.0706317384971261,0.07979714850925669
-0.5999999999999996,0.029273301388956563,0.005725992680068431,-0.0050286804327494775,-0.005933686696631629,-0.0024168856184679966,0.023325314751488694,0.04770963114606674,0.060665983746676685,0.07409510405590498,0.0836487693289216
-0.5899999999999996,0.030685219167547004,0.006572010538284285,-0.004249593545184282,-0.005132064293191599,-0.0015079116325854114,0.024931587936728266,0.050099343637967704,0.06350170090037517,0.07744473165400703,0.0873733659020801
-0.5799999999999996,0.03204717091919617,0.007402911518028322,-0.003466275008337737,-0.004330694312227019,-0.0006123326683897387,0.0264738600677764,0.05239255561392426,0.06622343243965749,0.0806618952784668,0.09094951905672807
-0.5699999999999996,0.0333524140360466,0.008216435265038756,-0.0026800674395644443,-0.0035311830767239356,0.00026726912455056175,0.027945022800086327,0.054577337110110744,0.06881619297274626,0.08372810513354502,0.09435593181003725
-0.5599999999999996,0.034594454993707065,0.00901080132994079,-0.0018918149139290083,-0.002734568385926128,0.00112894547373396,0.02933869787398671,0.056642331404619356,0.07126542660277724,0.0866251392396788,0.09757145811862256
-0.5499999999999996,0.035767067376465234,0.009784724650024824,-0.001101851288457792,-0.0019413054165026836,0.00197140005697785,0.03064926957602428,0.05857679121341439,0.07355704239576762,0.08933507627665875,0.10057513347264008
-0.5399999999999996,0.036864354084803624,0.010537473257984029,-0.000309944684914189,-0.0011512033191606538,0.002794062937307124,0.03187199254579727,0.06037070009757627,0.07567754037809707,0.09184042664812132,0.1033463108184014
-0.5299999999999996,0.03788080872803437,0.011268922965146632,0.00048475445680219487,-0.0003633657848943226,0.0035971607824593307,0.03300309569765851,0.06201489159210277,0.07761413643832873,0.09412426361876758,0.10586479736864689
-0.5199999999999996,0.03881123557958926,0.011979468103845358,0.0012836141418685037,0.00042369855841418487,0.004381594229733338,0.03403963527745536,0.06350089283542679,0.079354599617104,0.09617004717393281,0.10811066493456034
-0.5099999999999996,0.039650815167076026,0.012670075184350918,0.002088570859117454,0.0012121335129161464,0.0051490064170847585,0.034979600220812604,0.06482105013674247,0.0808873869902659,0.09796176911392615,0.11006440377102493
-0.4999999999999995,0.040395183377350874,0.013342347023201957,0.0029021901609206234,0.002004804555281139,0.005901865387646416,0.03582203769973991,0.06596867975791817,0.08220180697801278,0.09948413070874236,0.11170711251267759
-0.4899999999999995,0.041040531976749374,0.013998604935323948,0.0037277457338116267,0.002805388886234846,0.006643570543672036,0.03656721231504319,0.06693825912491168,0.08328822730645993,0.10072277064990501,0.1130207433385696
-0.4799999999999995,0.04158352309728726,0.014641781173264765,0.0045690992820204045,0.0036182416958951877,0.007378304960324499,0.03721643465197132,0.067725255426071,0.08413790494060533,0.10166408987314193,0.11398791941261822
-0.4699999999999995,0.04202136217540475,0.015275465841564065,0.0054307417905926515,0.004448443772890326,0.008111094397041892,0.03777216298601236,0.0683262605150965,0.08474314025366102,0.10229542753919087,0.11459212871483551
-0.4599999999999995,0.04235187246111056,0.015903951029080002,0.006317831457620758,0.005301845380314995,0.008847862508441905,0.03823810251787584,0.06873912727561855,0.08509743583523509,0.10260524546312237,0.11481792934383041
-0.4499999999999995,0.04257348510286131,0.01653218580104382,0.0072361378537330375,0.00618500476898583,0.009595366673627896,0.03861915084255882,0.06896294027811235,0.08519548483015844,0.10258313342232625,0.11465096672223836
-0.4399999999999995,0.0426853241810976,0.01716582111866861,0.00819207989422348,0.007105232089899346,0.010361254194064638,0.03892150380449002,0.06899816895397673,0.0850333545705622,0.1022200284459098,0.11407822197110791
-0.4299999999999995,0.042687249090221195,0.017811206719144934,0.00919271313709147,0.00807057634867268,0.011154054199642166,0.03915267992806808,0.06884673588928378,0.0846085852268334,0.10150834764982257,0.11308817163954538
-0.4199999999999995,0.0425797948495705,0.018475280200689042,0.010245603851207598,0.009089685101304246,0.011983025310469752,0.03932135875367395,0.06851188468754033,0.08392008255292409,0.10044190526180889,0.11167072130506758
-0.4099999999999995,0.042364223719548344,0.019165561434836983,0.011358813133717881,0.010171787754492791,0.012858144409800315,0.03943740691275338,0.06799826168156999,0.08296823980584193,0.09901608138124578,0.10981741167599413
-0.3999999999999994,0.042042646897128624,0.01989021080409144,0.012540947658898377,0.011326753670271915,0.013790181023829663,0.039512019244807114,0.06731213130157859,0.08175520499715391,0.09722815292106715,0.10752180213319466
-0.3899999999999994,0.04161784244309645,0.020657777114133843,0.013800885217528256,0.012564784783179432,0.014790356492803948,0.03955731889835384,0.06646099890930368,0.0802845316907089,0.09507696935065947,0.10477916099960997
-0.3799999999999994,0.041093396013804004,0.021477261726291507,0.01514783139942004,0.013896480191646753,0.015870426760154197,0.03958651515268296,0.06545385794555969,0.07856149057195275,0.09256334480570422,0.10158692453711136
-0.3699999999999994,0.040473905979743284,0.02235824034878038,0.016591436677058185,0.015332968495618628,0.017042842718229347,0.039614165529952484,0.06430155944870541,0.07659351524111037,0.08969060163263103,0.09794532293000391
-0.3599999999999994,0.03976526916348702,0.023311058728634013,0.018141991005669756,0.016886127088529063,0.01832100993684945,0.039656570617732374,0.06301733546903812,0.07439081544094978,0.08646530128754273,0.09385821178001437
-0.3499999999999994,0.038974374496449235,0.0243464295180417,0.01980999140876567,0.01856809676486851,0.019718747284920936,0.03973112178938701,0.061616169915476166,0.07196578673794896,0.08289669093366873,0.089332540956125
-0.3399999999999994,0.03810602590133788,0.02547225140713253,0.02160280038081181,0.020387527362147877,0.02124602763335042,0.03985078069795558,0.06010878550530048,0.06932677617180621,0.07899009867699801,0.08437138066931993
-0.3299999999999994,0.037161173922970074,0.026691731351193786,0.023522669730486088,0.02234735739630629,0.022906463761470982,0.04002084645193927,0.05849817023973124,0.06647451860876204,0.07474320359671882,0.078970017206779
-0.3199999999999994,0.03629758611041318,0.02806735216184545,0.025606085029116113,0.024480139449366993,0.02474162863206725,0.040305444500992535,0.05685365126210077,0.06352453849559642,0.07032679125522578,0.07335365998617045
-0.3099999999999994,0.035813716520547594,0.029718144397857846,0.027926140544395146,0.026852827782762247,0.02683687939217547,0.040840642466713234,0.055337590294921184,0.06073074616982707,0.06610486610058586,0.0679922817115081
-0.2999999999999994,0.035847900126629945,0.03170391548913551,0.03052460895946829,0.029507647626221694,0.029246397025598763,0.04172145157208664,0.054082216292322426,0.05827118547789896,0.06231069813113285,0.06316915847061498
-0.2899999999999993,0.036394683414155214,0.03402855311317417,0.033410212058147724,0.032457963349271236,0.03198799066868357,0.04298858298239015,0.05316145948696391,0.056222577472776564,0.05902443915745298,0.058963563219874705
-0.2799999999999993,0.037445525214527035,0.03669271042606201,0.03658816891593235,0.03571309542772487,0.03507477659491283,0.04467543073161185,0.05263929505349599,0.05465111110192617,0.05631495798748487,0.05544305390541147
-0.2699999999999993,0.03898785307132394,0.039692856335041486,0.040059201105831575,0.039277202688306145,0.038513906812073895,0.046806469429011704,0.05256797222764288,0.05361058803223912,0.05423784883766882,0.05266134384840432
-0.2599999999999993,0.04100566344942959,0.04302187014834444,0.04382015556569452,0.04314998216528587,0.042307365121690046,0.049398355987657114,0.05298924225640612,0.05314371448790003,0.0528368182244982,0.05065977253571289
-0.2499999999999993,0.04347941483632648,0.04666892916348485,0.047863886852310245,0.04732653680063965,0.0464518166331471,0.05245978738492344,0.05393421339478432,0.05328195229275421,0.05214352508792962,0.04946712803858196
-0.2399999999999993,0.04638497767896437,0.05061845308623235,0.05217815147064858,0.051796133107223294,0.050937194654360717,0.05598970056013628,0.05542137448114612,0.054043447994949693,0.052175357637176414,0.04909727062158365
-0.2299999999999993,0.04969401766630362,0.054850482305710074,0.05674600409897608,0.05654264636916214,0.05574720708972947,0.05997798295882411,0.05745740273666661,0.055433883793046985,0.05293634690078944,0.049550099099017704
-0.2199999999999993,0.05337405499849985,0.05934073228550164,0.06154585456094534,0.061544624655956434,0.06085940925366495,0.06440561148624244,0.06003734265535922,0.057446668476301734,0.05441737174797702,0.050811762120862844
-0.2099999999999993,0.05738838724986531,0.0640605117185846,0.06655138209679297,0.0667751924971993,0.06624509430436766,0.06924454907542484,0.06314452035429355,0.06006285075337615,0.056596065879611926,0.05285455185146276
-0.1999999999999993,0.061696268717574734,0.06897689742325673,0.0717317185584774,0.07220225672148849,0.07186952737750263,0.07445808814163656,0.06675095645671218,0.06325155574805243,0.05943728646594722,0.05563739618825166
-0.1899999999999992,0.06625310650404871,0.07405292617599897,0.07705164934544964,0.07778873222879605,0.07769220239340051,0.08000122054660166,0.07081781186284498,0.06697045600772962,0.0628936198355818,0.059106390465544244
-0.1799999999999992,0.07101064296199835,0.07924777310367216,0.08247180026196764,0.08349275194421864,0.08366708087120052,0.08582098094722869,0.07529580742199182,0.07116621512356759,0.06690585776161916,0.0631952978241135
-0.1699999999999992,0.0759173175808855,0.08451710975567034,0.08794901258059165,0.08926808824107124,0.08974307128106389,0.09185710233122957,0.08012599250241297,0.07577529748859335,0.0714038668157772,0.06782646846848435
-0.1599999999999992,0.08091878105444845,0.08981361458976941,0.0934368777517535,0.09506475374305427,0.09586471243303646,0.09804293607040876,0.08524080951411998,0.0807250886326863,0.07630779114276591,0.07291211424613547
-0.1499999999999992,0.08595857587438392,0.09508765021987337,0.09888644678845641,0.10082979839221273,0.10197308011053927,0.10430666179774187,0.09056548224552753,0.08593535537210159,0.0815296200430647,0.07835597199855832
-0.1399999999999992,0.09097906113626104,0.1002881851285794,0.10424719571620844,0.10650839423298646,0.10800702096961008,0.1105729235135459,0.09601987889545296,0.09132020411055439,0.08697529034704529,0.0840555368329226
-0.1299999999999992,0.09592228626910573,0.10536366449196721,0.10946793772043859,0.11204486030530347,0.11390431831453403,0.11676437413390951,0.1015202762925727,0.09678993544511781,0.09254667746697354,0.08990417675911702
-0.1199999999999992,0.10073049653475148,0.11026251289393399,0.11449734971577614,0.11738325430027947,0.11960236508295857,0.12280257234305035,0.10698040932769233,0.10225214866501646,0.09814278117041991,0.09579238915122802
-0.1099999999999992,0.10535719452127809,0.11494419552329942,0.11929555842224368,0.12248039072949395,0.12505297150202585,0.12862739282649352,0.1123330225698147,0.10763436151260673,0.10368400909521427,0.10163367219014557
-0.0999999999999992,0.1097484156147244,0.11936048708975952,0.12381452044845469,0.12728379589491587,0.13019728973270292,0.13416419071639674,0.11749357201521225,0.11284592153065116,0.10907128665707179,0.1073209415886456
-0.0899999999999991,0.11384199687425363,0.12345473824476574,0.12799725390248637,0.1317308445232948,0.13496483182531901,0.1393225248165092,0.12235887391762061,0.11777659133761899,0.11418453830689639,0.11272490488307715
-0.0799999999999991,0.11759322280999557,0.12718752482450335,0.13180470475007022,0.13577894693159392,0.13930780643434182,0.14404114428849416,0.1268569830876252,0.12234889478388777,0.11893888386129399,0.11775394197383522
-0.0699999999999991,0.12096609411743328,0.13052791279443268,0.1352065972607838,0.13939526854563547,0.14318942517470556,0.14827267739964495,0.13093030466681108,0.12650039743543315,0.12326561572672542,0.12233382558265367
-0.0599999999999991,0.1239330943835162,0.13345322320795966,0.13818118781347297,0.14255645327472416,0.1465835879713126,0.151983224635103,0.1345352110055119,0.13018330773100653,0.12711177075830174,0.1264072577849852
-0.0499999999999991,0.1264690133113917,0.13594285259451896,0.1407087920476234,0.14524135058872314,0.14946661039492412,0.1551415262192173,0.1376301155299352,0.13335196475166383,0.13042669777335184,0.1299195479704631
-0.0399999999999991,0.12854986379591046,0.1379771885026553,0.14277064894648175,0.1474297391965482,0.15181577189658785,0.15771706351245082,0.14017344024708767,0.13596070850434022,0.13315977122830103,0.13281616913350183
-0.0299999999999991,0.13016522018510432,0.1395499493390707,0.14436184622967435,0.14911685007762962,0.15362583518538805,0.1597017004546729,0.1421476501940959,0.13798910520080435,0.1352874718913006,0.1350716102126823
-0.0199999999999991,0.13131192040854242,0.14066188423296272,0.14548472126170622,0.15030595171190766,0.15490061221885482,0.16109863712468594,0.14354709327549728,0.13942918943319133,0.13679969069799783,0.1366747730743177
-0.0099999999999991,0.13199229371587592,0.1413189996915524,0.14614700355824015,0.15100626299121958,0.1556505902216582,0.16191930092463466,0.14437463010445564,0.14028193069563083,0.13769593541770064,0.1376249228001381
