Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-1.0,0.0,0.003997904268148309,0.011780783917592217,0.017798299397040994,0.017297410757717714,0.015248938505772231,0.008397051835090133,0.005071025304152978,0.0037776265777593487,0.0028984476267728326,0.0024937525697434557
-0.99,1.7960038458139626e-06,0.0043731626640777605,0.012551721590421401,0.018723019008008615,0.018226320227087908,0.016126779543466082,0.009027585359966893,0.005516286473666127,0.004138961008640846,0.003196211364647888,0.0027603548871237
-0.98,3.551345737503346e-05,0.004781644349889487,0.013370673284783464,0.0196956535965406,0.019204472790897556,0.017054111654373122,0.009703054722381345,0.005998558117993042,0.004532945997685461,0.0035228435801637676,0.0030538434469172485
-0.97,0.00017077570188105316,0.005226113208051923,0.014240470258890846,0.02071866916666075,0.02023443465538869,0.01803365697072112,0.010426486269899596,0.006520741829880299,0.004962358867583921,0.0038809765897457596,0.0033767674013655685
-0.96,0.0004832545049768713,0.0057095479968392055,0.01516410027107821,0.021794656691052586,0.021318902303250287,0.019068282487443737,0.011201097533917148,0.007085952573004358,0.005430198218744115,0.0042734674157100415,0.003731902130671474
-0.95,0.0010399750675890921,0.006235157814113104,0.016144715503290368,0.022926338226177394,0.022460708801604112,0.020161007377490502,0.012030308381604205,0.007697533248295557,0.005939700301533684,0.004703415612875258,0.004122267908708925
-0.94,0.0018855435498068332,0.006806398569988832,0.01718564082836361,0.02411657330242942,0.023662830385463948,0.0213150106400124,0.01291775274434284,0.00835907016175172,0.006494356493066806,0.005174182390434061,0.004551149982180756
-0.93,0.0030569516912122233,0.007426990524608148,0.018290382430597288,0.02536836559895548,0.024928393325493983,0.02253363909273231,0.013867290945483605,0.009074409440869376,0.007097931943139497,0.00568941111210657,0.0050221201583779615
-0.92,0.004571366199783369,0.008100936949299486,0.019462636788736574,0.026684869912770363,0.026260681088792117,0.02382041571973387,0.01488302265033968,0.00984767444829635,0.007754485456589242,0.0062530492617035435,0.005539060001810348
-0.91,0.006436212801849115,0.008832543971379754,0.020706300030006685,0.02806939943175018,0.027663141801261067,0.025179048385750257,0.015969300461296066,0.010683284242683135,0.008468390681976863,0.006869371965365392,0.006106185745191639
