date,log_rv_ann
2022-02-23,0.7486143463547354
2022-02-24,0.75277167925266
2022-02-25,0.4951055123410073
2022-02-26,0.6509844952486353
2022-02-28,0.47185667346339605
2022-03-01,0.9123429662181674
2022-03-02,0.8244164747564464
2022-03-04,0.8436457063781106
2022-03-05,1.0873560769825295
2022-03-06,1.101320557259427
2022-03-09,0.9327757934333201
2022-03-11,0.6924103700718
2022-03-19,0.3778848008292121
2022-03-26,0.20077479854411007
2022-03-29,0.20342748412873624
2022-04-01,0.19240550102933915
2022-04-03,0.25185250499553485
2022-04-04,0.273947499719612
2022-04-11,0.3423729458244682
2022-04-24,0.09849368139432597
2022-04-25,0.09785238653832119
2022-05-09,0.5384218985031229
2022-05-10,1.0187771925175169
2022-05-13,1.7157903476633576
2022-05-14,1.6148263702908812
2022-05-15,1.466273100887082
2022-05-16,1.5129865600682437
2022-05-17,1.6303673269103918
2022-05-18,1.5833907672336078
2022-05-19,1.3972184552177667
2022-05-20,1.4515176240089327
2022-05-21,0.9099578253762982
2022-05-22,0.7828206798196947
2022-05-24,0.8339928799076963
2022-05-25,0.7715177094952693
2022-05-26,0.647537239906569
2022-05-27,0.8176517503912133
2022-05-28,0.5801756595390466
2022-05-29,0.5278642342809248
2022-05-30,0.49460610352795936
2022-05-31,0.858814523660363
2022-06-01,0.8399221585004399
2022-06-02,0.9391014288456552
2022-06-03,0.9390351601010961
2022-06-04,0.9653806750769011
2022-06-05,0.7588121520813201
2022-06-06,0.6690508753774846
2022-06-07,0.6341590314327105
2022-06-08,0.6518047448048341
2022-06-09,0.29257265740504707
2022-06-10,0.26494064703668146
2022-06-11,0.3250637025167001
2022-06-12,0.6099067699737735
2022-06-15,2.0977079764373245
2022-06-21,3.2992873889378136
2022-06-22,3.1976394098947534
2022-06-24,2.2438428270637907
2022-06-25,2.444639772269864
2022-06-26,1.6447908372376814
2022-06-27,1.6821932403078983
2022-06-28,1.3628566682851828
2022-07-01,0.9441287108805223
2022-07-04,0.2634164477835206
2022-07-07,0.5102098520763078
2022-07-09,0.444265750548615
2022-07-11,0.4530724510291906
2022-07-12,0.6149084664383719
2022-07-14,0.7068001555141737
2022-07-15,0.8822746283251428
2022-07-16,0.8431783430051033
2022-07-17,1.1243057145129653
2022-07-20,2.044082157663489
2022-07-21,1.8862283506997224
2022-07-22,1.8134076488377884
2022-07-23,1.659082292592588
2022-07-24,1.4765785415715467
2022-07-26,1.5062333413030826
2022-07-27,1.5064275601862378
2022-07-28,1.2019665917617195
2022-08-07,0.26805668164349034
2022-09-10,0.27335513623743896
2022-09-19,1.3214330407965051
2022-09-22,1.4664726053383768
2022-10-04,0.14106400119793625
2022-10-05,0.162825247441562
2022-10-06,0.12577636708212128
2022-10-07,0.1254463390550013
2022-10-08,0.13960132966435507
2022-10-09,0.14108525291248933
2022-10-10,0.14105063495475392
2022-10-11,0.1567158273438422
2022-10-12,0.13285697178599276
2022-10-13,0.08806362857618728
2022-10-14,0.05348720038274647
2022-10-15,0.053165131326950076
2022-10-16,0.064921476563936
2022-10-17,0.07272896034837802
2022-10-18,0.0871681208611101
2022-10-20,0.09169540495891883
2022-10-23,0.09511830551792529
2022-10-24,0.15113608477190354
2022-10-25,0.14924927297317503
2022-11-02,0.6649210392872849
2022-11-06,0.38604317590868603
2022-11-09,1.398095346458109
2022-11-18,2.908526076486796
2022-11-19,1.3308109063951292
2022-11-20,0.1229180832165148
2022-11-26,0.3154357960142799
2022-12-06,0.39430548736127885
2022-12-10,0.2439740328116425
2023-01-26,0.4267937462016474
2023-01-28,0.3803792185016954
2023-01-30,0.2620736080771859
2023-01-31,0.33842298525990616
2023-02-02,0.39254375357711335
2023-02-05,0.24963182978842763
2023-02-06,0.2685437032532815
2023-02-07,0.2612449066602439
2023-02-09,0.1347925404126602
2023-02-10,0.30468341880320465
2023-02-14,0.292804442554167
2023-02-19,0.3516177913042508
2023-02-20,0.3372508984724511
2023-02-21,0.3307002322313977
2023-02-27,0.10527245589435406
2023-03-09,0.1729381659314603
2023-03-10,0.32719382005173125
2023-03-11,0.2796001542664648
2023-03-12,0.314302360210905
2023-03-13,0.44557880139806705
2023-03-14,0.5706423194260661
2023-03-16,0.6182346720166378
2023-03-17,0.624898360899264
2023-03-18,0.7845185040406725
2023-03-22,0.47337676278941554
2023-03-27,0.32363877273651365
2023-03-28,0.36054595471121825
2023-03-29,0.39052251465427495
2023-03-30,0.35353585010532124
2023-04-01,0.2559773170144556
2023-04-02,0.1799882057369591
2023-04-03,0.11889877983995777
2023-04-04,0.12081697779497459
2023-04-05,0.1583461470066061
2023-04-09,0.10496261996946767
2023-04-10,0.09389047565679848
2023-04-11,0.12235160439681375
2023-04-13,0.12396059589975032
2023-04-17,0.21834518680288834
2023-04-21,0.48213703102439986
2023-05-01,0.055046169195872505
2023-10-24,0.24027294183720702
2023-10-26,0.21453741084065997
2023-11-05,0.07053093839896628
2023-11-20,0.26171481349301573
2023-11-21,0.256625275927326
2023-12-03,0.1016343420535383
2024-02-13,0.23376031060505156
2024-02-15,0.34100641017763744
2024-02-20,0.32587086399891224
2024-02-22,0.2134349188930013
2024-02-27,0.20219302351194723
2024-02-28,0.18289680085934273
2024-03-01,0.21188990477426278
2024-03-03,0.23048304209795448
2024-03-06,0.22619371190072973
2024-03-07,0.38306794280051026
2024-03-10,0.2978050566291717
2024-03-11,0.2750355062928937
2024-03-12,0.36063494387427364
2024-03-13,0.36729986935685943
2024-03-14,0.30021984766709603
2024-03-16,0.21842787630789803
2024-03-17,0.3691974825916082
2024-03-18,0.41923840971743936
2024-03-19,0.4614004038604943
2024-03-22,1.2404575228138341
2024-03-23,1.3398724928456254
2024-03-24,1.299932757346891
2024-03-25,1.2802404975829775
2024-03-26,1.1841249813561392
2024-03-27,1.1314009519711843
2024-03-28,1.1119093303775538
2024-03-29,0.6661223133181676
2024-03-30,0.2413877565972532
2024-03-31,0.2399858328416903
2024-04-01,0.19802349489533747
2024-04-02,0.2537479274693977
2024-04-03,0.41024480728741597
2024-04-04,0.3578145531267915
2024-04-05,0.3586562631766332
2024-04-06,0.33515918119111343
2024-04-07,0.3318915646592482
2024-04-08,0.35423366090552705
2024-04-09,0.5397437326756691
2024-04-14,0.7967081185735386
2024-04-15,0.8744201535465529
2024-04-16,0.8810588266680536
2024-04-17,0.8536939304285229
2024-04-18,0.7130065028369831
2024-04-19,0.6281005132458605
2024-04-20,0.6238393136104681
2024-04-21,0.6520691630493813
2024-04-22,0.4058044001208784
2024-04-23,0.21050591732039808
2024-04-24,0.13373390134131594
2024-04-25,0.14630294044135392
2024-04-27,0.10421231693736048
2024-04-28,0.13909395375468403
2024-04-29,0.13909162906086164
2024-05-01,0.2748541598318609
2024-05-02,0.2718368503006515
2024-05-03,0.27109343889666726
2024-05-04,0.30175610013111975
2024-05-05,0.30100447601877844
2024-05-06,0.30011695568675534
2024-05-07,0.25705192124255744
2024-05-08,0.2677759503872427
2024-05-09,0.26667806045276593
2024-05-13,0.13693369606723538
2024-05-14,0.13759333622308703
2024-05-15,0.15677773910722625
2024-05-16,0.24478041342961054
2024-05-17,0.2726117289604267
2024-05-18,0.3689350602545859
2024-05-19,0.35387827153439044
2024-05-20,0.28940694848747095
2024-05-21,1.522444800816109
2024-05-22,1.574238539729049
2024-05-23,1.580197122847332
2024-05-24,1.5608120886828685
2024-05-25,1.455417746385868
2024-05-26,1.4183986141575282
2024-05-28,1.3411372408073938
2024-05-30,0.1213028455344213
2024-06-01,0.061066718186266904
2024-06-03,0.06564412598715916
2024-06-04,0.06467180136925445
2024-06-16,0.2132279583475328
2024-06-24,0.12064833548831018
2024-07-05,0.31564209262103593
2024-07-06,0.34430566723592826
2024-07-07,0.3532646865731422
2024-07-08,0.42253247379242287
2024-07-09,0.4576291577181568
2024-07-11,0.45877486828540154
2024-07-15,0.20122546833571173
2024-07-18,0.26692864635837876
2024-07-19,0.26215245885217564
2024-07-21,0.2775628948817372
2024-07-22,0.2739278485937736
2024-07-23,0.29425931579492287
2024-07-25,0.1512426877152964
2024-08-04,0.304183913785309
2024-08-05,0.523173802552904
2024-08-06,0.9661891929212968
2024-08-07,0.975796563263934
2024-08-08,1.0600554266996849
2024-08-09,1.8136759241895883
2024-08-10,1.8461163469067106
2024-08-11,1.843067078988504
2024-08-12,1.6507837452643903
2024-08-13,1.78732647351113
2024-08-15,1.0930392580935677
2024-08-16,1.1333309230746356
2024-08-17,1.0448608107270294
2024-08-18,0.28789515692192214
2024-08-19,0.24808869936808836
2024-08-20,0.2518516399780381
2024-08-21,0.26226580129704663
2024-08-22,0.11617486537703878
2024-09-03,0.48902272209693814
2024-09-04,0.5490048753363014
2024-09-05,0.5286289878951358
2024-09-09,0.4120004254190335
2024-09-12,0.3441157543628925
2024-09-17,0.18370847191046166
2024-09-23,0.25056931148923256
2024-10-21,0.23901465996102547
2024-10-26,0.24665776337968007
2024-10-27,0.26837550875810684
2024-10-28,0.2633849440531804
2024-10-31,0.23874716810218546
2024-11-03,0.2966492589882779
2024-11-04,0.21848151493521914
2024-11-14,1.0572770626651236
2024-11-15,1.124836249641555
2024-11-17,0.43323001101519126
2024-11-18,0.4269530953120526
2024-11-19,0.3755346937372507
2024-11-20,0.39780695961514007
2024-11-23,0.5521554332385047
2024-11-29,0.8074500618448056
2024-12-05,0.6245723611896115
2024-12-07,0.3392911276018685
2025-01-04,0.2364950928237305
2025-01-07,0.14185348193666436
2025-01-08,0.44277751449598307
2025-01-09,0.4536325510321601
2025-01-10,0.49433358147764755
2025-01-11,0.5034461857730052
2025-01-12,0.46969206274440367
2025-01-13,0.391579582241822
2025-02-07,0.6839705961082113
2025-02-10,0.6212377440909497
2025-02-12,0.21753932669471424
2025-02-13,0.31747248669092404
2025-02-14,0.24067625584174132
2025-02-15,0.24066203884413748
2025-02-21,0.22828948210034086
2025-02-24,0.2146353378568217
2025-02-26,0.8044439052900695
2025-02-27,0.9676416664381171
2025-02-28,0.9417798644602503
2025-03-01,0.9689859998508044
2025-03-02,0.9691816243723615
2025-03-03,1.6048000688241635
2025-03-04,2.562562153921624
2025-03-05,2.5467972867591926
2025-03-06,1.9863342612329506
2025-03-07,1.9984771067971483
2025-03-08,1.8304969340986423
2025-03-09,1.8575365131178527
2025-03-10,2.1237953090666566
2025-03-11,2.3237700839173034
2025-03-12,1.6695831425817844
2025-03-13,0.6510643534764297
2025-03-14,0.6724448894864237
2025-03-15,0.6578618847946804
2025-03-16,0.6546035323723809
2025-03-17,0.6519652783530444
2025-03-18,0.6408408808676602
2025-03-19,0.33603084439880443
2025-03-20,0.2985414632249631
2025-03-21,0.34196439987808985
2025-03-22,0.3434799993291503
2025-03-23,0.3197319975434691
2025-03-25,0.3464419080570902
2025-03-28,0.33207670760978
2025-03-29,0.2862428581238998
2025-03-30,0.27630005809452773
2025-03-31,0.28056640058488164
2025-04-01,0.2825996436891392
2025-04-03,0.447638998718417
2025-04-04,0.45315100301162603
2025-04-05,0.4197032648346361
2025-04-06,0.4195222404327012
2025-04-07,1.0853814396984913
2025-04-08,1.0377126826631151
2025-04-09,1.1572813026043351
2025-04-10,1.758057416311951
2025-04-11,1.985166508515266
2025-04-12,1.8713995081036472
2025-04-13,1.9600232375329991
2025-04-14,1.999136398308443
2025-04-17,1.236723578844458
2025-04-19,0.5060175584071308
2025-04-20,0.20929232169686082
2025-04-21,0.19000242508162207
2025-04-22,0.09611957833783721
2025-04-23,0.5416760057720547
2025-04-24,0.5460620038910726
2025-04-25,0.535869101069047
2025-04-26,0.5390380192799414
2025-04-27,0.5516228629863935
2025-04-28,0.5605451680078052
2025-04-29,0.5503708397254403
2025-04-30,0.5365837644217337
2025-05-01,0.5356498988334606
2025-05-03,0.0604775326671813
2025-05-06,0.04560178229936593
2025-05-07,0.03634092157850284
2025-05-08,0.03633916794306031
2025-05-11,2.0916303381674255
2025-05-12,2.127909697534676
2025-05-18,0.8852914905877588
2025-05-25,0.2363112045544978
2025-05-27,0.20868994790559892
2025-05-30,0.2544822365463437
2025-05-31,0.31896150451395955
2025-06-02,0.14780476899489442
2025-06-04,0.17779096488939078
2025-06-05,0.17761185290311088
2025-06-06,0.34669984458947545
2025-06-07,0.3696927542651994
2025-06-08,0.37202362806979955
2025-06-09,0.30195657836534395
2025-06-11,0.5702378626540646
2025-06-12,0.5444718801826735
2025-06-13,0.6265113889995382
2025-06-14,0.6595445083590701
2025-06-16,0.4196248796549758
2025-06-17,0.40771961884638463
2025-06-18,0.4192791847787829
2025-06-22,0.2881106172354803
2025-06-24,0.5469953540856204
2025-06-25,0.5493086441176416
2025-06-26,0.5540709397421166
2025-06-27,0.5405834327234583
2025-06-29,0.5421305217824696
2025-06-30,0.4800111737476729
2025-07-06,0.3082804073041455
2025-07-07,0.3260916440168589
2025-07-10,0.46874881435176824
2025-07-11,0.5753621883625698
2025-07-12,0.3889205905814565
2025-07-13,0.38852672563080776
2025-07-14,0.35223471574941784
2025-07-15,0.35831611667661833
2025-07-19,0.499968538149162
2025-07-20,0.3536030409965731
2025-07-21,0.43411027765096977
2025-07-22,0.4330687315168002
2025-07-23,0.42951365426833643
2025-07-24,0.46374059799820544
2025-07-25,0.4194511027956985
2025-07-26,0.20782924824164759
2025-07-27,0.16417582585585447
2025-07-28,0.19164561896022747
2025-07-29,0.2014055317700986
2025-07-30,0.1204098671697028
2025-07-31,0.12127111587042734
2025-08-01,0.15562830685827
2025-08-02,0.2583992158842202
2025-08-03,0.26505824964009267
2025-08-05,0.4459680288112977
2025-08-08,0.5807422725701586
2025-08-09,0.6064780479384854
2025-08-10,0.7222452766142494
2025-08-11,0.5790606662876112
2025-08-14,0.7153503823424135
2025-08-15,0.7650557976400949
2025-08-16,0.7802145038162308
2025-08-17,0.634980568830955
2025-08-18,0.6156706366906752
2025-08-19,0.5249435019338219
2025-08-20,0.660476758364997
2025-08-21,0.8096748766921139
2025-08-24,1.1414100859538998
2025-08-26,1.4149554280409529
2025-08-29,1.3298457071870702
2025-08-30,1.2215361089533954
2025-08-31,1.1967756694109297
2025-09-01,0.4712474129102988
2025-09-02,0.4816411216420346
2025-09-05,0.1616642889665751
2025-09-22,0.06997292819448646
2025-09-23,0.20552730055331536
2025-09-24,0.20184758990212254
2025-09-29,0.46722659094740143
2025-10-08,0.3251556283116297
2025-10-11,0.9600647474358893
2025-10-12,0.9402861622845581
2025-10-13,1.376095009676432
2025-10-14,1.3916945541534582
2025-10-15,1.422010117080605
2025-10-16,1.4165192933746762
2025-10-17,1.3321075269675213
2025-10-19,1.2882272786324607
2025-10-20,0.6254787522546681
2025-10-21,0.604521274815475
2025-10-22,0.19366853205981555
2025-10-23,0.19225749339494416
2025-10-24,0.1684982565357273
2025-10-26,0.11047172148427889
2025-10-27,0.20908635771539846
2025-10-30,0.2472139323988123
2025-10-31,0.24496954717697997
2025-11-01,0.23482086261771448
2025-11-04,0.4908732313953504
2025-11-05,0.6982734903956294
2025-11-06,0.7563228306656969
2025-11-07,0.7577347890989948
2025-11-09,0.7740445504224205
2025-11-11,0.8690131464457668
2025-11-12,0.9379264919541981
2025-11-13,0.6625487196747503
2025-11-14,0.45820024235029594
2025-11-15,0.4639294706913411
2025-11-20,0.39747781761904416
2025-11-21,0.4882694581194474
2025-11-22,0.5115723669014557
2025-11-23,0.40052838363409693
2025-11-24,0.338359421871261
2025-11-25,0.4373055805220375
2025-11-26,0.41800829644310056
2025-12-01,0.1543702257290704
2025-12-02,0.3360480340503085
2025-12-03,0.518042061984812
2025-12-04,0.571311768197587
2025-12-06,0.6157276538622973
2025-12-07,0.6163337190329915
2025-12-08,0.61578265440978
2025-12-09,0.630179132081229
2025-12-10,0.7819224975428295
