Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
-0.8899999999999999,-0.0035057902587628262,-0.0032288811098880456,-0.0020718590335107156,0.0002803716816780314,0.0007161191041014311,0.0009631564101782375,0.0008634143602863326,0.0004868291702278372,8.446367487385352e-06,-0.007904741101809942
-0.8799999999999999,-0.0037625591724361218,-0.0034417189814212983,-0.0021148534147301546,0.0006299931654681724,0.0011289589064435509,0.0014285582665706084,0.0012964751119506274,0.0008752779095490922,0.00036215345484623537,-0.008396415302169977
-0.8699999999999999,-0.0039828718676306,-0.003612637403144891,-0.0020988014837445834,0.0010856085727958646,0.001652875041414898,0.002013410389567398,0.0018418999963976765,0.0013751062738580325,0.0008330611370720492,-0.008789816381869856
-0.8599999999999999,-0.004161846539761482,-0.003736325104985618,-0.0020172095730569745,0.001657232703300634,0.002298235445560711,0.0027288401589479574,0.0025101524941456145,0.0019967565803222626,0.001432356740916918,-0.009073211321876768
-0.8499999999999999,-0.004295081201386359,-0.003807996227090745,-0.0018642284792094678,0.00235402964862515,0.003074584980604029,0.0035851371669734125,0.0033108941632488914,0.0027497981503013377,0.002170250571353491,-0.009235821412592023
-0.8399999999999999,-0.004378814726604106,-0.003823565338744169,-0.0016348645590675284,0.0031840234041220546,0.003990358023297817,0.004591453895041884,0.004252700374764633,0.0036426287418421183,0.0030556466813847463,-0.00926816168110747
-0.8299999999999998,-0.0044100933874368095,-0.0037798284423895853,-0.0013251981417671996,0.004153797853650434,0.005052580275674721,0.005755494992848009,0.0053427652592837865,0.00468216490693576,0.004095801670273391,-0.009162392436627868
-0.8199999999999998,-0.0043865471344383565,-0.003674221487102533,-0.0009320988640618005,0.00526887278563327,0.006267240644768208,0.007083904790160537,0.006587269121320056,0.00587422782804944,0.005296754116904666,-0.008911855292906305
-0.8099999999999998,-0.004306425652473382,-0.0035048601812229354,-0.00045327628686678235,0.006533627877400065,0.00763921458411446,0.008582187066817216,0.007991302130811711,0.007223463846209882,0.006663238999164192,-0.008511153291256764
-0.7999999999999998,-0.004168610796798204,-0.0032705542727438693,0.00011269969800192198,0.007951266338425562,0.0091722264133895,0.010254665190970411,0.009558826361621964,0.008733305612516796,0.008198647501451838,-0.007956182482417553
-0.7899999999999998,-0.003972599531762643,-0.002970789933954663,0.0007664162462517764,0.009523828331672275,0.010868860609713702,0.012104493002754296,0.011292686032248046,0.010405984258917141,0.009905043761443388,-0.007244102762659377
-0.7799999999999998,-0.0037184566679389895,-0.0026056794879447086,0.001507673628819001,0.011252255313976302,0.01273062315853863,0.014133717534404101,0.013194666995018306,0.012242593744644457,0.011783239875566419,-0.006373246586851857
-0.7699999999999998,-0.0034068300617028403,-0.002175978804160563,0.0023354604763558876,0.013136344416184841,0.014757893391938736,0.01634322719552764,0.015265447644184757,0.014243041815728713,0.0138327458274441,-0.005343159469245407
-0.7599999999999998,-0.0030389386783282618,-0.001683075353635984,0.0032479637557313863,0.015174748261574942,0.01694992035621736,0.018732745932999638,0.017504593537281316,0.016406047462975516,0.016051771469635358,-0.004154584985156637
-0.7499999999999998,-0.002616271332466465,-0.0011286630538631136,0.004242951622816724,0.017365475109587556,0.019305314716780105,0.021301343403075705,0.01991104168512338,0.01872965293574358,0.01843779902004788,-0.0028088460265168116
-0.7399999999999998,-0.0021408946060575483,-0.0005150767088258178,0.005317370349888866,0.01970533009853394,0.021821490036521167,0.024046849506359436,0.022482545501527375,0.02121064585308369,0.020986949028902968,-0.0013085016618620264
-0.7299999999999998,-0.00161533190050521,0.0001548378477673254,0.006467494106309883,0.022190098809565732,0.02449483943883364,0.02696603480894733,0.02521584651990297,0.02384474484265553,0.0236941927115069,0.00034289134378086083
-0.7199999999999998,-0.0010423110380826724,0.000877995896813278,0.0076892440207769796,0.024814956985028214,0.027321135770577595,0.030055023236714266,0.02810706663981359,0.026627017552700617,0.026553822389701512,0.00214129015778757
-0.7099999999999997,-0.0004248949320071478,0.0016509311978288525,0.008978012954706809,0.027574213503685364,0.030295269816825152,0.03330901405442954,0.031151445254917552,0.02955161222789738,0.02955916242129953,0.004081874380532155
-0.6999999999999997,0.00023351656153631142,0.0024697927962368895,0.010328656185360453,0.030461274825838686,0.03341120724352669,0.036722230995706116,0.03434329209511496,0.03261171679632033,0.03270253294734121,0.006159021872343326
-0.6899999999999997,0.0009292797740162195,0.003330444644381524,0.011735604378114483,0.033468772150886214,0.03666210593902406,0.04028803766626233,0.0376760980508039,0.035799684986126665,0.03597539951457383,0.008366480967689974
-0.6799999999999997,0.0016585044995928407,0.004228461420403166,0.013192852743499246,0.036588520098655604,0.04004026528512156,0.043998876768019515,0.041142479109250445,0.03910698866076759,0.03936833113729687,0.010697339754883491
-0.6699999999999997,0.0024171575560690164,0.005159239409444908,0.014694087109029277,0.03981165767113959,0.0435372550963577,0.04784639551024151,0.044734297219626,0.04252435728202673,0.04287116658202393,0.013144215012394232
-0.6599999999999997,0.0032011542054774054,0.006118094233590753,0.016232794201870158,0.04312876599476,0.04714402038996386,0.051821544655002286,0.048442756460066384,0.04604189302611392,0.04647315468560564,0.015699412912758715
-0.6499999999999997,0.004006256739743353,0.007100149800039517,0.01780212313628818,0.046529649312213435,0.050850651028447304,0.055914326989033834,0.05225816695047228,0.0496488389168709,0.05016271139133662,0.01835468336202485
-0.6399999999999997,0.004828157925639563,0.008100427406165614,0.019394985265640922,0.05000343467966735,0.05464646611441895,0.06011387250903209,0.05617001910767648,0.05333367442699306,0.0539275405493235,0.021101357712280923
-0.6299999999999997,0.005662518183960941,0.009113884772175646,0.02100409436591913,0.05353858938311251,0.05852001546750048,0.06440842573071029,0.06016697494073268,0.05708412592717962,0.05775466148595709,0.023930386225637736
-0.6199999999999997,0.0065049728220842274,0.010135422681506325,0.022621968256984083,0.057122884507737615,0.062459026326804244,0.06878527436600831,0.06423680416496269,0.06088712123959783,0.06163037575762292,0.026832309195947306
-0.6099999999999997,0.0073512628471342715,0.011160025465854389,0.024241089934923882,0.06074357122904753,0.06645055956233027,0.07323089474900145,0.06836652643121245,0.06472896259781681,0.06554047690328117,0.029797482604075
-0.5999999999999996,0.008197168621912778,0.012182688086108713,0.025853814634407488,0.06438721345816903,0.07048082367651859,0.07773073886584038,0.07254221404492592,0.06859514552407721,0.06947006909490339,0.03281588725104375
-0.5899999999999996,0.009038608422588084,0.013198521826902274,0.02745248985990153,0.06803980537085208,0.074535269819704,0.08226931251382115,0.07674907143372259,0.07247047039797476,0.0734037110165801,0.03587727839404678
-0.5799999999999996,0.00987176839731067,0.014202894081270245,0.029029616307792667,0.07168694247515647,0.07859873841998821,0.08683030542498403,0.08097156449094256,0.07633920869302298,0.07732562128566275,0.038971396447482994
-0.5699999999999996,0.010692924542556805,0.015191234794851745,0.030577612085347993,0.07531345767803393,0.08265507385952688,0.09139616505101418,0.08519302270581082,0.08018471831734722,0.0812192746194927,0.04208752871700788
-0.5599999999999996,0.011498610926965405,0.016159217926792986,0.03208902411773755,0.07890365808564236,0.0866873334235226,0.09594828787253164,0.08939582778748635,0.08398967678092455,0.08506768311209961,0.04521479030528748
-0.5499999999999996,0.012285731922697338,0.017102882446023527,0.03355666810962346,0.08244146508865184,0.09067789901801783,0.10046710747493846,0.0935615049949537,0.0877362145888591,0.0888535676712292,0.048342282732869855
-0.5399999999999996,0.013051495497452041,0.018018559774813647,0.03497353865001549,0.08591024503352612,0.09460828086115053,0.10493185971671831,0.09767050877243988,0.09140573008462144,0.09255917712256059,0.05145887299501534
-0.5299999999999996,0.013793452768473529,0.01890291649639341,0.03633285745787544,0.08929282614144149,0.09845910479761513,0.10932053752690975,0.10170218895367883,0.09497889588929179,0.09616631979346217,0.054553189464871844
-0.5199999999999996,0.014509600291037586,0.01975306523097637,0.03762820381838818,0.09257162702105107,0.10221020941999914,0.1136099585249865,0.10563486465697738,0.09843578025504761,0.09965652237039066,0.0576137435677198
-0.5099999999999996,0.015198509989050153,0.020566705719916673,0.03885368215666485,0.0957288368924802,0.10584079388750027,0.11777588404628404,0.1094459475795282,0.10175602187872458,0.10301124763183932,0.06062910386232808
-0.4999999999999995,0.015859230294849765,0.021342018514855874,0.04000379624938131,0.09874620369913494,0.10932917669119377,0.12179273148026785,0.1131116800421013,0.10491860167939636,0.1062116650466462,0.06358758631524028
-0.4899999999999995,0.016491368663911984,0.02207775539837054,0.041073559312682806,0.10160514317988222,0.11265287285804787,0.12563361770368425,0.1166071876798765,0.10790194552134914,0.10923878671938032,0.0664773188593287
-0.4799999999999995,0.017095267507749812,0.02277343134783371,0.04205872679125285,0.10428701776654285,0.11578884024004503,0.12927057838769884,0.11990669942762443,0.11068420263729288,0.11207379617918414,0.06928649662907584
-0.4699999999999995,0.01767195760014013,0.023429276013945087,0.04295574465485298,0.10677303873614385,0.11871335352964905,0.13267439948238746,0.12298339988199677,0.11324313764925686,0.11469794678327679,0.07200316758316205
-0.4599999999999995,0.018223205949029653,0.024046287969706398,0.04376182233348774,0.10904434357159061,0.12140205404205628,0.13581463281490375,0.12580945649997574,0.1155562045106944,0.1170926584582829,0.07461521221169681
-0.4499999999999995,0.018751690177883612,0.024626426474008575,0.04447517194066077,0.11108230623135595,0.12383023334016424,0.1386598571953969,0.12835627968136124,0.11760086216187016,0.11923987814494189,0.07711058528095896
-0.4399999999999995,0.01926105587135382,0.02517267711591419,0.0450951000227684,0.11286866002741774,0.12597293494271863,0.1411777527152294,0.1305946053349287,0.11935469988631749,0.12112222447197576,0.07947731144429966
-0.4299999999999995,0.019755812767636962,0.025688943627962094,0.04562189529274899,0.11438535910316396,0.12780480189377977,0.1433349141953157,0.13249432937668645,0.12079529675102608,0.12272283179742216,0.08170314397752773
-0.4199999999999995,0.02024147459569344,0.026180204199839532,0.046057034791278234,0.11561488373121535,0.1293003708162034,0.14509713551151268,0.13402478800380474,0.12190054140032741,0.12402569678616471,0.08377573519378564
