Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-1.0,0.0,0.004495474290219352,0.0038629772735161317,0.0022582858795038383,0.00044310244483016436,0.00022165211888973597,0.00012622980375585804,0.00014836630865481612,0.0003414182924514171,0.0005888645396334526,0.005440663692437891
-0.99,0.0,0.004853733528201138,0.004184632213421612,0.0024767402091459057,0.0005036390649117157,0.00025619414213802537,0.0001478899057436653,0.0001732268942842612,0.0003908922236471337,0.0006648420813495134,0.005739633531190864
-0.98,7.452968266139703e-06,0.005239053659278093,0.004531669002087717,0.0027151626224447088,0.000571973004440812,0.00029579726307445793,0.00017304211969547528,0.00020200016357722162,0.00044711053559989464,0.0007500714309403267,0.006056883401617172
-0.97,5.0979564869373994e-05,0.005653365121009841,0.004905979301930968,0.002975272221725702,0.0006490483961209951,0.00034115659304084176,0.00020221386194634584,0.0002352627614871908,0.0005109355422140485,0.0008456128269333708,0.006393644777132765
-0.96,0.00017100633339311086,0.006098727702513943,0.005309587264548098,0.0032589269155229895,0.0007359164839221931,0.0003930564270759444,0.00023600691818463342,0.0002736706410599137,0.000583332603611412,0.0009526404737788915,0.0067512397630573595
-0.95,0.00039852009750017707,0.006577338603967082,0.005744658173964215,0.003568133861511944,0.0008337469627525832,0.0004523808900395569,0.0002751071960870832,0.0003179692018366324,0.0006653815874927862,0.0010724539852694573,0.0071310883281846885
-0.94,0.0007616549569325815,0.00709154095234367,0.0062135076048854985,0.003905060632447778,0.0009438404324035802,0.0005201257592803944,0.000320295661862762,0.00036900462713114224,0.0007582895106811561,0.0012064908951833942,0.007534716157457382
-0.93,0.0012774191758390834,0.0076438327953066145,0.0067186111224787366,0.004272047149796884,0.001067642066525252,0.0005974115833885987,0.00037246059294739943,0.00042773655048846374,0.0008634044724466817,0.0013563403266938666,0.007963763182759907
-0.92,0.0019552047199914427,0.008236876595811404,0.007262614551138066,0.004671618431978479,0.0012067566056251436,0.0006854982276061678,0.00043261129255712984,0.0004952521945216301,0.0009822310007548036,0.0015237579191504655,0.00841999285439409
-0.91,0.0028079393367416946,0.008873509250594842,0.007848344840611036,0.005106498206409358,0.0013629647918976858,0.0007858009884002753,0.0005018934265055531,0.000572782139347494,0.001116446942827213,0.0017106821183641898,0.00890530222192085
-0.8999999999999999,0.0038359838433301295,0.009556752656284995,0.00847882155873668,0.005579623436855127,0.0015382413731117861,0.000899908432593594,0.0005816061587055213,0.0006617178930864003,0.0012679220423998463,0.0019192519445273258,0.009421732899799239
-0.8899999999999999,0.005041094825733939,0.010289824847375948,0.009157269040879656,0.006094159819923073,0.0017347748128383614,0.001029602130352402,0.000673221279216783,0.0007636314534410658,0.0014387383578405518,0.0021518263603932945,0.009971483000698018
-0.8799999999999999,0.006425571967892596,0.011076151730749197,0.009887129226917224,0.006653518306870621,0.0019549888550124423,0.001176878466318878,0.0007784045376671217,0.0008802970673178667,0.0016312126878887327,0.002411005371342064,0.010556920127567725
-0.8699999999999999,0.007980220462988146,0.011919379441773004,0.010672075217329722,0.0072613727092291505,0.0022015661022195218,0.0013439727292991173,0.0008990394154760983,0.0010137154148919102,0.0018479211852353342,0.00269965299847532,0.011180595524627785
-0.8599999999999999,0.009705264082348578,0.012823387347260712,0.011516025580544119,0.007921678449035567,0.0024774737791928647,0.0015333856982445064,0.0010372535926593369,0.0011661404655413554,0.0020917263525070543,0.0030209222759296412,0.011845259497432358
-0.8499999999999999,0.011597127393332445,0.01379230172069327,0.012423159444160684,0.008638692516694,0.0027859918658231235,0.0017479129608491484,0.001195448389201605,0.0013401092757821778,0.0023658066304816606,0.0033782824341679427,0.012553878223233844
-0.8399999999999999,0.013649506043795596,0.014830510115091358,0.013397932403030917,0.00941699470162904,0.00313074379752363,0.001990677220986585,0.0013763314871748388,0.0015384750238178974,0.0026736888045652035,0.0037755484421055636,0.013309652085074147
-0.8299999999999998,0.01585166350812573,0.01594267645873344,0.014445093277322614,0.010261510162900278,0.0035157299450665393,0.002265163872474925,0.0015829532680584082,0.0017644436016733792,0.0030192834727226447,0.004216913092536872,0.014116035676527772
-0.8199999999999998,0.01820596066819269,0.017133756898526326,0.015569701753673507,0.011177533408785334,0.003945364100999816,0.0025752601393350784,0.0018187471302061797,0.0020216141141961744,0.003406923836176829,0.004706981827429525,0.01497675963893177
-0.8099999999999998,0.02069969598357455,0.018409016415217333,0.016777146942259506,0.012170753755951114,0.004424513215454383,0.0029252981068248088,0.0020875741842066985,0.00231402366456565,0.0038414080932711405,0.005250810512215476,0.01589585450942156
-0.7999999999999998,0.02333449888966075,0.019774046233750873,0.01807316688205218,0.013247282340165815,0.004958540640520758,0.0033201019931130113,0.002393772759098199,0.002646196838419796,0.004328045736907559,0.005853946381183046,0.016877676776312033
-0.7899999999999998,0.026097788114031514,0.021234782050881893,0.01946386902565771,0.014413680751485917,0.005553353159365139,0.003765040038505929,0.0027422131901154267,0.003023200333347738,0.004872708076882481,0.0065224723894001975,0.01792693735851145
-0.7799999999999998,0.028993003086939795,0.022797523100615117,0.020955751733872402,0.01567699136740725,0.006215452093792239,0.004266081417631395,0.003138358398928589,0.0034507032173380944,0.005481883330184075,0.00726305522019153,0.019048732747930147
-0.7699999999999998,0.032006321966911305,0.02446895207609407,0.022555726808392573,0.0170447694575039,0.006951988801946785,0.004829858609880113,0.003588330820227978,0.00393504333882599,0.006162736644792385,0.008082997210942305,0.020248579078478143
