Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-1.0,0.0,0.001606183386309917,0.0013128546805933428,0.0006545444750576452,7.819235417499229e-05,3.5320821195265726e-05,1.8221960424619544e-05,2.3084085268135104e-05,6.354406373749719e-05,0.00010604648384557578,0.0026241496651146883
-0.99,0.0,0.0017638830897243022,0.0014478314979505299,0.000733090964941583,9.17998720666255e-05,4.2294998386040086e-05,2.2191011271289306e-05,2.7954818324893742e-05,7.507522016456363e-05,0.00012353769028752528,0.0027838712529237547
-0.98,1.2200316607973405e-06,0.0019362173469242953,0.0015959238595869658,0.0008205254511199162,0.00010763362346020372,5.056106098480069e-05,2.697013895953804e-05,3.378872634038145e-05,8.8570962551616e-05,0.00014374462889953364,0.0029543051866173986
-0.97,7.320189964785638e-06,0.0021244658418621137,0.001758332636219,0.0009177934466168162,0.00012603502246113138,6.034284955483745e-05,3.27138089032993e-05,4.076378185145958e-05,0.00010434460118795858,0.0001670630948406386,0.0031362369242316046
-0.96,2.2564594056156917e-05,0.00233001328648495,0.0019363619217552088,0.00102593469400224,0.00014739440380145385,7.190036131094458e-05,3.960391205325951e-05,4.908858265346385e-05,0.00012275606094181828,0.00019394285745199193,0.0033305144570722586
-0.95,5.364910006086437e-05,0.0025543574659253683,0.0021314273201553037,0.0011460919241263903,0.00017215754782400327,8.553517414761704e-05,4.785428192507738e-05,5.90072408700997e-05,0.0001442183265293279,0.0002248945221877744,0.0035380536825613067
-0.94,0.00010344172684786757,0.002799117853154837,0.0023450648482872868,0.001279520369404612,0.00020083301203080602,0.00010159662303567198,5.771589874573541e-05,7.080499293073261e-05,0.0001692047122603921,0.0002604972023333445,0.0037598442724900544
-0.93,0.0001828092870292798,0.003066044829516558,0.0025789404964039107,0.001427598091230815,0.00023400036109403065,0.00012048882477940106,6.948287676157889e-05,8.481462812970071e-05,0.00019825705329897485,0.00030140708873142033,0.003996956085436223
-0.92,0.00028933326214794367,0.003357029549520469,0.0028348604902854527,0.0015918371852986397,0.000272319396805836,0.00014267865831622679,8.349934301017496e-05,0.00010142384552406777,0.00023199492590497104,0.00034836701453808036,0.004250546177194929
-0.91,0.00044268346566871266,0.0036741144903140828,0.0031147823016202674,0.001773895933053927,0.00031654049992245383,0.0001687048201106637,0.00010016732953336893,0.00012108366236017451,0.00027112601556531884,0.000402217121623019,0.004521866468729105
-0.8999999999999999,0.0006421404894743898,0.0040195047283338725,0.003420826455814286,0.001975591972196994,0.00036751620731182073,0.00019918808785451546,0.00011995581624697143,0.0001443180121401985,0.00031645776445917383,0.00046390674567455193,0.0048122721374260395
-0.8899999999999999,0.000904550597271574,0.004395579987787053,0.0037552891891314173,0.002198916564103882,0.0004262141603216073,0.00023484294075462185,0.0001434110786424948,0.00017173468699388826,0.00036891044342723413,0.0005345076484342035,0.005123230804427558
-0.8799999999999999,0.001224905631754598,0.00480490750780647,0.004120656009863667,0.002446050041247519,0.0004937315739290554,0.0002764907012961731,0.00017116851335134193,0.00020403779736611079,0.0004295318086261507,0.0006152287378371403,0.00545633259856224
-0.8699999999999999,0.001620195464653874,0.005250255777350886,0.004519616221105014,0.0027193785231742085,0.0005713113911035403,0.0003250743816509766,0.00020396613553951484,0.00024204194233901319,0.000499513519448468,0.0007074324302449132,0.005813301186040285
-0.8599999999999999,0.0020931217680455086,0.0057346091891806155,0.0049550784656464345,0.0030215119953289488,0.0006603603030001228,0.0003816754380033593,0.00024265996532467127,0.00028668830636323345,0.0005802095121859641,0.0008126528235010817,0.006196005864678449
