Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-1.0,0.0,0.0038242591509427045,0.0032657722119040816,0.0018658760408938107,0.0003405467583598415,0.00016709849086633962,9.205763114510725e-05,0.00011088050694060701,0.00026235067012386277,0.000459154079790567,0.004864950196256192
-0.99,0.0,0.004140041189058233,0.0035476335951168075,0.00205290509516498,0.0003888930903722533,0.00019414220894892764,0.00010854649410093877,0.0001301738484046348,0.00030180321816258106,0.0005205493666057379,0.005136315793977626
-0.98,5.979015961983269e-06,0.004480521565347885,0.003852531019533867,0.0022576413043997896,0.00044370806855532994,0.00022530011232876803,0.00012780775101927882,0.00015261933240839483,0.00034683544811099594,0.0005896935437488522,0.005424504408444425
-0.97,4.065508375986126e-05,0.004847523691749674,0.004182241369259629,0.002481663089256387,0.0005058050457273489,0.00026115877868512994,0.00015027765992257832,0.0001786990601822008,0.0003981872592327879,0.0006675071916567329,0.005730664107706244
-0.96,0.00013590312962537832,0.005242997405125551,0.0045386702773774126,0.0027266808064465692,0.0005760931669875099,0.00030238289735491967,0.00017645650754775937,0.00020896392183691117,0.00045669022866171255,0.0007550135042729412,0.006056028497993033
-0.95,0.00031696569810572313,0.00566902712551845,0.004923860819252734,0.002994547028152059,0.0006555878957490154,0.0003497249463494984,0.00020691734000765906,0.00024404271717568706,0.0005232781824460206,0.0008533489789185036,0.006401923630422892
-0.94,0.0006060020169880201,0.006127840494724622,0.005340002743626122,0.0032872675598904955,0.0007454226134724283,0.00040403597936530144,0.0002423157943525696,0.0002846523950286358,0.0005989988951220075,0.0009637751415190501,0.00676977550791206
-0.93,0.0010185680323217964,0.006621817519570802,0.005789442270613094,0.0036070132445233582,0.000846861393994041,0.00046627763991738413,0.0002834011586593333,0.00033160953721877794,0.0006850270285475957,0.0010876913996351683,0.007161118248040959
-0.92,0.0015612627903378838,0.007153500245128937,0.006274692486886093,0.003956132602658595,0.0009613130619500214,0.0005375355309776144,0.000331028801764767,0.0003858432262231429,0.0007826784305815457,0.0012266491232193074,0.007577602963126358
-0.91,0.0022486083886137436,0.007725602983918646,0.006798444369461893,0.004337165362334867,0.001090346654043926,0.0006190340807140966,0.0003861741285292024,0.00044840944974001523,0.0008934259248184406,0.001382367061020167,0.008021007424816259
-0.8999999999999999,0.00308071019487116,0.00834102312793566,0.007363578470649815,0.004752856933575443,0.0012357084118285778,0.000712153058173552,0.0004499482326693759,0.0005205072108059047,0.0010189167340310897,0.0015567482090990794,0.008493246587222994
-0.8899999999999999,0.004062893171707615,0.009002852571085934,0.007973177297817807,0.005206173886156195,0.0013993404453091877,0.000818445907094672,0.0005236154368485327,0.000603496528922315,0.0011609916922776732,0.001751898257037036,0.008996384050009062
-0.8799999999999999,0.005195728859472539,0.009714389770292538,0.008630538422691951,0.005700320491731327,0.0015834012180579644,0.0009396600815612944,0.0006086129289723231,0.0006989185359562049,0.0013217064138488072,0.0019701457471185727,0.009532644551015629
-0.8699999999999999,0.0064762145514323756,0.010479152474156298,0.009339188355905333,0.0062387563942868296,0.0017902880166952876,0.0010777595839741698,0.0007065727246348194,0.0008085178904770761,0.0015033546014067507,0.0022140640921009085,0.01010442758706099
-0.8599999999999999,0.007905159987897033,0.01130089114857799,0.010102897223435055,0.006825215475724653,0.002022661580570886,0.001234949923915649,0.0008193462085179358,0.0009342677557997232,0.0017084936908509864,0.002486495608131946,0.010714322271527538
-0.8499999999999999,0.009483400515539659,0.012183603129167461,0.01092569428239141,0.007463725986196861,0.0022834730812989145,0.001413705735978705,0.000949031532403047,0.001078397610429949,0.0019399730466748888,0.0027905777309834364,0.011365123548407267
-0.8399999999999999,0.011206386127216071,0.013131547530554162,0.01181188431432537,0.00815863201158033,0.00257599365648846,0.0016168013156058298,0.0010980041744426323,0.0012434241849781614,0.0022009649388965422,0.003129771596025878,0.01205984989470241
-0.8299999999999998,0.013064271809487738,0.014149260942845184,0.012766064934773447,0.008914616353174048,0.0029038467175841872,0.0018473443545070833,0.0012689509936022842,0.0014321858470306694,0.002494998551087289,0.0035078931752922184,0.012801762656607818
-0.8199999999999998,0.015065000545948568,0.015241573945426351,0.013793144858129542,0.009736724897272602,0.0032710432682019333,0.0021088131813684855,0.001464908144860076,0.0016478807850676923,0.002825997288611171,0.003929147178554982,0.013594387179878794
-0.8099999999999998,0.017194166742362404,0.016413628468033726,0.014898363157085258,0.010630392554674076,0.00368202048671307,0.002405097839383412,0.0016893032549805767,0.001894109374403833,0.0031983196769439066,0.0043981639395598605,0.01444153591137015
-0.7999999999999998,0.019458841137658618,0.01767089602850265,0.016087309555772818,0.011601470852360553,0.004141683845087184,0.0027405453596922127,0.001946002295599913,0.002174921142407737,0.0036168041618651284,0.004920039523392784,0.015347333667094782
-0.7899999999999998,0.021846414201465568,0.01901919687578531,0.017365945795330594,0.01265625726148113,0.004655453055119617,0.0031200096191375108,0.002239361630093139,0.002494866787029688,0.004086818146401122,0.005500379306363394,0.016316245282488064
-0.7799999999999998,0.024360525899811962,0.02046472006567197,0.018740628109835844,0.013801526347293114,0.005229312153101234,0.0035489062018539117,0.0025742857533602626,0.002859055742008907,0.004614311623601929,0.0061453452957059545,0.01735310588309304
-0.7699999999999998,0.0269912654440005,0.022014044495101717,0.02021813084935516,0.015044562827788027,0.005869864054663335,0.004033272717107735,0.0029562912893570394,0.003273219824106924,0.005205875789509128,0.006861707472744684,0.01846315403883875
-0.7599999999999998,0.029741108257223495,0.02367416091894573,0.021805671285176735,0.016393196628243494,0.006584389932849135,0.004579835060450328,0.003391577859980037,0.003743783542348252,0.005868807046915316,0.0076568994598336425,0.01965206809273468
-0.7499999999999998,0.03261177440824025,0.025452494970627095,0.023510935630039764,0.01785584001877993,0.0073809137942905416,0.00519608014157415,0.0038871064908233737,0.004277941696537652,0.00661117683760181,0.00853907882821753,0.020926005985435973
-0.7399999999999998,0.03559189220065687,0.027356931204828742,0.0253421063032713,0.019441526921025454,0.00826827265052344,0.005890335640140746,0.004450686274342025,0.004883744942204303,0.007441907768486294,0.009517192380785373,0.022291648931070832
-0.7299999999999998,0.03868871357875134,0.029395838176756534,0.02730789046708686,0.021159954468047963,0.0092561927037248,0.006671857390101123,0.0050910700690019245,0.005570194051474728,0.008370856525275203,0.010601046760273052,0.02375624933731009
-0.7199999999999998,0.04190065177773582,0.03157809456787345,0.029417549855796338,0.02302152689861637,0.010355371988202385,0.007550925033390671,0.005818060073912158,0.006347343653992009,0.009408904095482817,0.011801384749525802,0.025327683404290383
-0.7099999999999997,0.045227641687317,0.033913116362600575,0.03168093191416082,0.025037401862400097,0.011577569930442108,0.008538946624997868,0.006642624181953591,0.007226416298570759,0.010568053850648938,0.013129967645603964,0.02701450888309475
-0.6999999999999997,0.048670795257833806,0.036410885074085526,0.03410850225452715,0.027219539206670546,0.012935704310952338,0.009648572912811054,0.007577024080148033,0.008219927734366113,0.011861538064749183,0.014599664103371166,0.028826028525510045
-0.6899999999999997,0.052232358284110506,0.03908197700962771,0.03671137843448113,0.02958075230716229,0.01444395612996793,0.010893822056728028,0.008634956133394591,0.009341824369344566,0.01330393347151536,0.016224545856217746,0.030772359813218807
-0.6799999999999997,0.05591497252890497,0.04193759355760492,0.03950136504742522,0.03213476199567961,0.016117882895587157,0.012290215591489777,0.009831706155975747,0.010607633922976678,0.014911286486876495,0.018019990731106328,0.03286451161698669
-0.6699999999999997,0.059723452593373784,0.04498959246759376,0.04249099010752791,0.0348962531244537,0.017974540866258364,0.013854926475585012,0.011184319243390963,0.012034630348289187,0.01670124874302936,0.020002793381418565,0.03511446850535249
-0.6599999999999997,0.063666192052747,0.048250520083659425,0.04569354269768479,0.03788093379177209,0.02003261678867464,0.015606940103126195,0.012711785903792053,0.013642014154380737,0.018693223596566208,0.022191284163213514,0.03753528349844368
-0.6499999999999997,0.06774292091653596,0.05173364447732601,0.049123111834257195,0.04110559723457954,0.0223125696758326,0.017567229185291074,0.014435245791868997,0.015451109312522754,0.020908524283190056,0.024605456577392132,0.04014118014647845
-0.6399999999999997,0.07196789902760634,0.055452989411305616,0.0527946264851508,0.044588186371085636,0.02483678316676671,0.019758943430851786,0.016378210406307357,0.01748557797490129,0.023370544394095617,0.027267103690599724,0.0429476649049685
-0.6299999999999997,0.07634397861552537,0.05942336904746932,0.05672389665797938,0.048347860949362935,0.027629728997504533,0.022207614969166064,0.018566806162181933,0.019771654272238412,0.02610494134199768,0.03019996392996147,0.0459716508803194
-0.6199999999999997,0.08088396362647098,0.06366042329250837,0.06092765545233252,0.0524050672258412,0.03071814208997806,0.024941380460940063,0.02103003928846442,0.022338398481664443,0.02913983346554107,0.033429876619126275,0.04923159413115755
-0.6099999999999997,0.08559938147870604,0.06818065365202979,0.0654236019441703,0.056781610059818396,0.034131207729456034,0.02799122082866808,0.023800084023978912,0.025217972865222704,0.032506011386436294,0.036984947583471844,0.0527476438330168
-0.5999999999999996,0.09049991226423995,0.07300145943814246,0.07023044474076123,0.06150072726583095,0.03790076124856458,0.031391219505758905,0.02691259558742907,0.028445940467304275,0.03623716418058518,0.04089572509821606,0.056541807747676656
-0.5899999999999996,0.09560645597280747,0.07814117414663195,0.07536794601093252,0.06658716601409158,0.042061500563649636,0.03517884004599934,0.030407049372162515,0.03206158812005792,0.04037012084847088,0.04519538638168746,0.060638134584082154
