Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.99,-0.00011434020645042537,-0.00010083951571089309,-5.90548973752009e-05,-9.433031601090362e-06,-4.369068229137311e-06,-2.383761815974392e-06,-2.839844586547298e-06,-7.887640352500012e-06,-1.417591231874386e-05,-0.00035437947237545016
-0.98,-0.00023857524022644026,-0.00021085726902745966,-0.00012445785818213413,-2.0321848477425534e-05,-9.475818056664067e-06,-5.183478472510822e-06,-6.173884102572587e-06,-1.703735370550739e-05,-3.043943017306497e-05,-0.0007265348724984662
-0.97,-0.00037329422755762935,-0.0003306104357527311,-0.00019659497207176596,-3.256482774492346e-05,-1.512365403335245e-05,-8.141122396854049e-06,-9.77451288220493e-06,-2.731923388947794e-05,-4.8729757475752614e-05,-0.001117068421216241
-0.96,-0.0005188882477523115,-0.0004604407571454287,-0.00027559103905937325,-4.567544888716627e-05,-2.0715350664260576e-05,-1.057224349088615e-05,-1.3014042012545304e-05,-3.8206403859961207e-05,-6.856271447588104e-05,-0.0015261508291162325
-0.95,-0.000675466042806848,-0.0006003839081940614,-0.0003612041431768662,-5.8642663741476005e-05,-2.511052463944138e-05,-1.1215923321070346e-05,-1.4723411986345849e-05,-4.863171179852279e-05,-8.88757077856568e-05,-0.0019533557160208393
-0.94,-0.0008429165323097022,-0.0007502369422740597,-0.00045290449079297236,-7.00315822709031e-05,-2.6726854112023347e-05,-8.340102121252841e-06,-1.3291818074055585e-05,-5.709086116007895e-05,-0.00010814010728608608,-0.002397777495414882
-0.93,-0.0010207946680699746,-0.0009094355686257755,-0.0005497317649343579,-7.779538112891055e-05,-2.3348299981766584e-05,4.6017952817464344e-07,-6.476688455255544e-06,-6.144942694914463e-05,-0.00012415230533787257,-0.002857808053296493
-0.92,-0.0012085072978901214,-0.0010772544513030487,-0.0006505289494992091,-7.957821929021721e-05,-1.2431397370707916e-05,1.7942660306609075e-05,8.294030751449258e-06,-5.9253379293297626e-05,-0.00013437112206767825,-0.0033314927908971404
-0.91,-0.0014050601487710366,-0.0012525350371200153,-0.0007536257616738959,-7.230051889280354e-05,9.316505402468264e-06,4.766071784844648e-05,3.433927688867657e-05,-4.7303734405888124e-05,-0.00013545669656126122,-0.003816039089761106
-0.8999999999999999,-0.0016090259940094104,-0.0014336515461291183,-0.000856799701574016,-5.210640498988048e-05,4.599164033860886e-05,9.402131122194435e-05,7.577915831792136e-05,-2.1602595109674163e-05,-0.00012321234734714455,-0.0043077519504576825
-0.8899999999999999,-0.0018186676672058773,-0.0016186437083437761,-0.0009574315196085697,-1.4564844115690628e-05,0.00010229086819562004,0.00016207329652679427,0.00013733487998872506,2.2440633192180548e-05,-9.280871391725719e-05,-0.004802268717525393
-0.8799999999999999,-0.0020320874691534432,-0.001805377954790045,-0.001052693982252064,4.508558521297172e-05,0.00018326447941614392,0.0002572494176647591,0.0002240849454999677,8.975825573027202e-05,-3.905643236317234e-05,-0.0052948448449940564
-0.8699999999999999,-0.0022472513614661235,-0.001991573845321582,-0.0011395837753202405,0.00013189622395745628,0.00029427625820064164,0.0003853255262089757,0.0003414262436512551,0.00018558276489245572,4.354853724354418e-05,-0.005780397948857175
-0.8599999999999999,-0.0024617766923634133,-0.0021745759585592925,-0.0012146570022340262,0.00025155408630983143,0.0004413553498736823,0.0005527904040112561,0.0004954224275472369,0.0003158013208413538,0.0001612093616037982,-0.006253095324911345
-0.8499999999999999,-0.0026730246000289623,-0.0023514538487696846,-0.0012741471162480975,0.00041022854385895484,0.0006310418183604242,0.0007666850429880195,0.0006926518145174012,0.0004867984196380936,0.000320657505975231,-0.006706530043771743
-0.8399999999999999,-0.0028781708879035504,-0.002519078877097199,-0.0013140561076419497,0.0006144524681299625,0.000870267123565009,0.0010344785285707327,0.0009400897920274445,0.0007053338387464738,0.0005290202929116584,-0.007133855693295682
-0.8299999999999998,-0.0030748624086951747,-0.0026748314613211366,-0.0013309804414097619,0.0008700447402912455,0.001165262041605686,0.0013629247739899112,0.0012440298511883494,0.0009774375003957592,0.0007926218445580973,-0.007529052141825412
-0.8199999999999998,-0.003260522474115218,-0.002815853913471936,-0.001321242610728262,0.001183241758885273,0.0015227054616220878,0.0017592674616863418,0.0016112196435046616,0.0013095694417118613,0.0011182420451729292,-0.007885582602599663
-0.8099999999999998,-0.003432728878180082,-0.0029394581238033415,-0.0012813685129238028,0.0015600732977583513,0.001949092031011196,0.0022305784715723424,0.0020482363625902184,0.0017079793923963206,0.0015124220693904864,-0.008197122547558453
