ttm,regime,regime_code,P_NB,EP_contrib_neg,int_P_neg,int_Q_neg,risk_price_neg_Q_over_P,EP_contrib_pos,int_P_pos,int_Q_pos,risk_price_pos_Q_over_P
9,Overall,OA,P_NB8,0.092629273888098,0.04503870345758055,0.053037023677733296,1.1775877102609298,0.5390572378574816,0.140527845719225,0.0491260644802335,0.3495824206854171
9,HV,HV,P_NB8,0.0956993658697302,0.050116271283068406,0.05910853015360171,1.1794279310953308,0.5711764160738702,0.1546801950563154,0.05505567472296883,0.35593228145933203
9,LV,LV,P_NB8,0.09178264371448899,0.026978567058041254,0.0334338086200092,1.2392729587186837,0.3568779299681718,0.08284060194927809,0.029980993111401948,0.36191182108694486
