Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-0.4499999999999995,0.04002154692491539,0.00010692685972443335,0.0011615730692378073,0.006621406980260354,0.003338690145941241,0.0003531351229137373,0.0010231518016968978,0.004688421541295038,0.025741946873176057,0.0015377022453009692,0.0024630047384418155
-0.4399999999999995,0.043124874063003055,0.00016098645253017504,0.0015415606887662335,0.00805582356715456,0.004208432269477424,0.0004982419074401808,0.00136669238667232,0.005784731449966635,0.027872564837440994,0.002008167915153399,0.0031524698452965456
-0.4299999999999995,0.04646021733392937,0.0002402954076102932,0.0020373660386744973,0.009781301912218356,0.005289940231336094,0.0006986809581010256,0.0018176598625284702,0.007121602153591534,0.03022967024344989,0.002612889836048542,0.004022152488184605
-0.4199999999999995,0.050025311134098395,0.0003557212296147019,0.002681781741632623,0.011852950188339007,0.006631245564728236,0.000973978988221715,0.0024072481814362613,0.008748405133674775,0.03284288032514788,0.0033874945582954142,0.005115898986141895
-0.4099999999999995,0.05386673557467984,0.00052242912366861,0.0035161947525567936,0.014335556866347486,0.008290483519648797,0.0013500197269135524,0.0031750326615546474,0.010723945775298619,0.03574643849733885,0.004376366959699093,0.00648744446827049
-0.3999999999999994,0.05800202272616845,0.0007614381634554272,0.004592661309825202,0.017305151821089118,0.010337850545288749,0.0018609457127962358,0.004171044104707481,0.013118128614392948,0.03898005920291215,0.005634634698754398,0.008202467812096208
-0.3899999999999994,0.06246681518320202,0.001101691180119548,0.005976439887647381,0.020850792874006246,0.012857906208141623,0.002551580220153409,0.0054583122744047185,0.01601388956174107,0.04258995023015853,0.007230563511631344,0.010341035620868301
-0.3799999999999994,0.06731538271333204,0.0015827920908480266,0.007749073126300786,0.025076604727910384,0.015952272587166028,0.0034804982932324993,0.007115974462177556,0.019509432160260194,0.04663005483160736,0.009248439596306368,0.013000500495043933
-0.3699999999999994,0.07258056829611467,0.002258605678442593,0.010012125265506957,0.030104098980389845,0.019742790407830134,0.004723904347538069,0.00924306177618625,0.023720808585507104,0.05116356732132272,0.011792027295281476,0.0162989276724787
-0.3599999999999994,0.0783246203966914,0.003201965862669451,0.012891699041486624,0.036074805213174854,0.024375197468220925,0.006380507583103732,0.011963094887816578,0.028784889606553572,0.05626479055975719,0.014988703456991269,0.020379133424321735
-0.3499999999999994,0.08461422162826948,0.004510801135145879,0.016543875237159375,0.043153243788242895,0.030023400956037425,0.008577626175998276,0.015429642229522075,0.03486277083568699,0.06202142297140982,0.018994384056472035,0.02541342810812324
-0.3399999999999994,0.09153353289318003,0.006316062096696064,0.02116123880426015,0.05153027058716881,0.036894420575669426,0.011478797395517841,0.019833016811890217,0.04214366495185328,0.06853738800266163,0.023999373539904476,0.0316091660198136
-0.3299999999999994,0.09918802888093131,0.008791928038803958,0.026980677100500148,0.06142682203732894,0.045234083294505185,0.01529322371407652,0.025408312365446318,0.050849330678386394,0.07593635230173293,0.030235282308083925,0.03921521241121405
-0.3199999999999994,0.10768995829709965,0.012168879201330423,0.03429265722511476,0.0730980847509412,0.055333551962780954,0.020287444442028343,0.032445004371658655,0.061239088428385484,0.08436612326895589,0.03798317175842959,0.04852944413632447
