Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.99,-1.4152067255844012e-19,-2.5368632996593894e-11,-5.027959472765169e-08,-4.996446679491687e-09,-1.8183732143602432e-14,-1.415951300855836e-11,-6.260205238744094e-08,-0.0011257657841338977,-8.194687491579769e-11,-1.3391376743383232e-09
-0.98,-1.0172122524305148e-18,-6.862753378680784e-11,-1.1645640991927902e-07,-1.208537648906879e-08,-6.324850732395325e-14,-3.902319507520849e-11,-1.4349588266185294e-07,-0.0022801936758326626,-2.1684988930096663e-10,-3.32876975378406e-09
-0.97,-5.642591710188472e-18,-1.4128159996596942e-10,-2.0318320421500417e-07,-2.207526592971544e-08,-1.7033427423976968e-13,-8.195473321675629e-11,-2.4768292377952307e-07,-0.003464304258229494,-4.3599791625507733e-10,-6.259648892749195e-09
-0.96,6.648461133073914e-08,4.816044469115325e-08,-2.7029931646825965e-07,1.8947542177844045e-08,7.121199475143071e-08,5.471277656071807e-08,-3.2914466973779597e-07,-0.004679081591500798,6.859403582365143e-08,4.9678783378604455e-08
-0.95,5.882204490928492e-07,4.2795415387637464e-07,-5.589497867482092e-08,4.3117171394797485e-07,6.300485386874696e-07,4.851630703191383e-07,-8.99414861389442e-08,-0.005925154948505384,6.125064900393648e-07,5.160501071906228e-07
-0.94,2.6243575418080587e-06,1.910594890531306e-06,1.1645135135485712e-06,2.0889583848933865e-06,2.810976570530432e-06,2.165322396770037e-06,1.2932264111025886e-06,-0.007202364927902439,2.7364918773334473e-06,2.351414675075971e-06
-0.93,8.047156193725e-06,5.859618125049215e-06,4.676417989067514e-06,6.538777417819926e-06,8.619394392517862e-06,6.64026201515299e-06,5.280837362691257e-06,-0.008509587412318043,8.394226946214015e-06,7.250529340091949e-06
-0.92,1.9798307563965343e-05,1.4417411756252623e-05,1.2503362992356058e-05,1.621108689429333e-05,2.1206179072957187e-05,1.6337595798838677e-05,1.4171621684712321e-05,-0.00984441522392333,2.0655339958228402e-05,1.787641248477795e-05
-0.91,4.189808366717625e-05,3.0511864240392074e-05,2.741260255558429e-05,3.442764923949703e-05,4.4877486651254814e-05,3.457501887867173e-05,3.1109105114127346e-05,-0.011203150092017685,4.371492563845503e-05,3.7868493627131084e-05
-0.8999999999999999,7.890613461581446e-05,5.746363024771468e-05,5.2540652867180926e-05,6.495507293370572e-05,8.45172052433075e-05,6.511530214522243e-05,5.965669965765855e-05,-0.012581482799757958,8.233080058567441e-05,7.135403325596707e-05
-0.8899999999999999,0.00013724058596012952,9.994682242247044e-05,9.230631808009008e-05,0.00011309582131638345,0.00014699985359425472,0.00011325487651206989,0.0001048343197682731,-0.013972842254875056,0.00014320001326025694,0.00012414270024921166
-0.8799999999999999,0.00022358915318090178,0.00016283175122086993,0.00015130853293179262,0.00018437305814950669,0.00023948870583696133,0.00018451253811487832,0.0001718674749626425,-0.015370393062832525,0.00023330063659010635,0.0002022870861751674
-0.8699999999999999,0.0003450435779057732,0.00025128277566246305,0.00023441808277080173,0.00028464123449892833,0.0003695797840116143,0.00028474034274327225,0.00026629165397240064,-0.01676687140647897,0.00036003194122123026,0.00031220408344679587
-0.8599999999999999,0.0005100504227094936,0.0003714507005663804,0.0003474347114571472,0.00042087196826032003,0.0005463202592276364,0.0004209081955079483,0.0003946985697221144,-0.01815339709166097,0.0005322064565106078,0.00046153559529923905
-0.8499999999999999,0.0007267784828534688,0.0005292836159785561,0.0004959538394706523,0.0005998022432741126,0.000778459759072889,0.0005997564270555968,0.0005634500810171799,-0.019521526944728595,0.0007583460261808294,0.0006576691303214821
-0.8399999999999999,0.001003885371401324,0.0007310850595402892,0.0006858953207186138,0.0008285674393174988,0.001075271451467393,0.0008284282966306894,0.0007792788712997834,-0.02086229870906706,0.0010474815046979937,0.000908431349961907
-0.8299999999999998,0.001350308535131801,0.0009833615996368635,0.0009233557670391564,0.0011145268888037019,0.0014463281780845003,0.0011142973392172311,0.0010491213483939216,-0.022166499269560463,0.0014089342813204415,0.0012218977518461858
-0.8199999999999998,0.0017752358304473535,0.0012928011254594747,0.0012145847727091218,0.001465237650439138,0.0019014709057160223,0.0014649428334359367,0.0013800912851631582,-0.023424708070586508,0.0018522850665208808,0.0016063647323714889
-0.8099999999999998,0.0022876599278279413,0.0016659479405067674,0.001565672164746883,0.0018880835215061707,0.002450331396179602,0.0018877817313176395,0.0017791255344824502,-0.024627863145040806,0.002386908217000897,0.002069944366336685
-0.7999999999999998,0.0028962258211037294,0.0021090912125519604,0.0019824376517693287,0.002390146057623377,0.003102168801868696,0.0023899423680446654,0.002252859621262237,-0.02576745997368676,0.0030218117383010684,0.002620424279748235
-0.7899999999999998,0.0036101209864826873,0.0026289126548394636,0.0024710421342585614,0.002978937672375924,0.0038668230238039746,0.0029789984954319594,0.0028083226752914693,-0.026834442879035882,0.0037665651170447423,0.00326607145234984
-0.7799999999999998,0.004437941639436978,0.003231659969153207,0.003037195697482341,0.003661459444029406,0.004753500201875552,0.0036620328679821284,0.0034520395233709183,-0.02782063615998858,0.004630114745587154,0.0040146022240144285
-0.7699999999999998,0.005387962241854178,0.0039233420601340685,0.0036863368731612422,0.004444419111479692,0.005771061182012347,0.004445858653460509,0.004190235501943624,-0.02871841547846656,0.005621063343880905,0.004873422630687994
-0.7599999999999998,0.00646860337108056,0.004710068415025116,0.0044239481326678156,0.005334612181924483,0.0069285223690356765,0.005337404247879082,0.005029196105303883,-0.029520131156896657,0.00674815589170043,0.005850047561773679
-0.7499999999999998,0.007687951052522567,0.005597697264425335,0.005255212739029954,0.006338517029724195,0.008234540480944458,0.006343314917658984,0.005974879178548629,-0.03021872229832187,0.008019775080841384,0.0069516597323445095
-0.7399999999999998,0.009053314862171691,0.006591511505283254,0.006184696887036197,0.007461920674849983,0.009696938682362523,0.007469585967663772,0.007032556047060104,-0.0308082831711142,0.009443476472328896,0.008184702556554853
-0.7299999999999998,0.010572367501024181,0.007697045853593245,0.007217125882583662,0.008710851433132962,0.011323926454758205,0.008722500464455213,0.00820769481029137,-0.03128264653028793,0.011027173112361673,0.009555904043812903
-0.7199999999999998,0.012253288348919719,0.008920187856278768,0.008357468150811787,0.01009168556087675,0.013124252361791761,0.010108744251731557,0.009506058179415976,-0.03163521755421569,0.01277927960436207,0.011072396812902494
-0.7099999999999997,0.014103172402658107,0.010266014670672594,0.009609815040123114,0.011609816481247799,0.015105498515910053,0.01163408855301608,0.010932434637612527,-0.03186098508106386,0.014707044623423733,0.012740264918421397
-0.6999999999999997,0.016128839875863884,0.011739377225955357,0.010977921544584428,0.013270307773254884,0.017274945992860568,0.013304052682207032,0.012491255323960152,-0.0319555222932694,0.016817387063532644,0.01456526280120409
-0.6899999999999997,0.018337277478836077,0.013345214845818307,0.012465488988733285,0.0150782385007481,0.01964004518925544,0.01512426147657582,0.01418691832886967,-0.031914450755310284,0.019117345863509085,0.016553197887111303
-0.6799999999999997,0.020735716252107877,0.015088603628561126,0.014076192745675275,0.017038744501496977,0.02220849619974942,0.017100501205525177,0.016023823900799778,-0.031733361748989754,0.02161414823200749,0.0187099808163662
-0.6699999999999997,0.023331001663500016,0.01697428754028905,0.01581321610504948,0.019156470321447433,0.024987570266751444,0.01923818951223464,0.01800584940241189,-0.0314086268774248,0.024314536563308866,0.021041030972178885
-0.6599999999999997,0.02613012615834105,0.01900705398448326,0.01767958584339899,0.021435978698456967,0.02798467527526395,0.021542802441879512,0.020136734684810573,-0.030936751698246348,0.027225305255208988,0.02355173076258141
-0.6499999999999997,0.02913971394906645,0.02119134373372265,0.019677777678385654,0.02388128835307659,0.031206797661022884,0.024019434131829796,0.02241963901354575,-0.030315045191696536,0.030352740386610476,0.02624692611414689
-0.6399999999999997,0.0323662587129257,0.02353140626900369,0.02180983899388159,0.026496029412533123,0.03466074915851345,0.026672974747622234,0.024857285524436615,-0.029541345947581718,0.033702840810327095,0.02913110357420246
-0.6299999999999997,0.03581676663371168,0.026031746931896284,0.024077787702790353,0.02928392833665981,0.03835384577315392,0.029508619330001318,0.02745241946336401,-0.028613240953100763,0.03728195732981737,0.03220892855726158
-0.6199999999999997,0.039498173998356326,0.02869667765948628,0.026483156987020043,0.0322482724761503,0.042293271836592955,0.03253136116660476,0.030207297146832884,-0.02752882263795999,0.04109614744824463,0.03548466692917725
-0.6099999999999997,0.04341746051441909,0.031530369996802594,0.029027016912892955,0.03539194328946286,0.04648618649320225,0.03574605458042126,0.03312371649641413,-0.026286573583843124,0.04515124987516945,0.03896222940865775
-0.5999999999999996,0.04758155579876588,0.03453675249345988,0.0317098474127946,0.03871727095227948,0.0509396054035731,0.039157301671298536,0.03620287902676546,-0.024885510637576245,0.04945273621058301,0.04264502061643034
-0.5899999999999996,0.05199791444492487,0.037719889503734685,0.03453186921405512,0.04222643424534592,0.055660994795545635,0.04276988482355763,0.03944577177003233,-0.023324489407379596,0.05400625266842569,0.04653638508857803
