Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-1.0,0.0,1.223969729871187e-16,6.593127018494043e-10,5.234415482010869e-07,5.7470115910845536e-08,1.037940127694728e-12,3.542912568432078e-10,1.034643376159499e-06,0.0031011501180741572,1.1011736534173474e-09,1.765487341687469e-08
-0.99,0.0,4.679325710795234e-16,1.0595921316034832e-09,6.802954384217641e-07,7.961809792270686e-08,2.2132980781180876e-12,5.83099589486738e-10,1.2945996016040283e-06,0.0032104788954133525,1.7330444003448313e-09,2.5370972668030385e-08
-0.98,0.0,1.637568288758038e-15,1.6833311168877671e-09,8.810108573025874e-07,1.0969846708447377e-07,4.584615862793158e-12,9.475373158600827e-10,1.6166075574022052e-06,0.0033247982957744426,2.698823322291424e-09,3.621307351412486e-08
-0.97,0.0,5.3035930216800656e-15,2.6449799956832427e-09,1.1370006457217695e-06,1.503443528550392e-07,9.244684083789547e-12,1.5212363528333789e-09,2.014715379786184e-06,0.0034443890063113867,4.1606300697679635e-09,5.1352015408191825e-08
-0.96,5.551502454115323e-07,1.6040429179379273e-14,4.1126249258933155e-09,1.4624320058710767e-06,2.0499647887483903e-07,1.8181867937107404e-11,2.4143446231322344e-09,2.5059820680213143e-06,0.0035695505326388552,6.352704769426816e-09,7.236285147428531e-08
-0.95,3.841387811038716e-06,4.564671651052482e-14,6.330914408702043e-09,1.8748407793735505e-06,2.7813120935980817e-07,3.493716940426048e-11,3.790017738600334e-09,3.111087142617016e-06,0.0037006026677413885,9.610709610322093e-09,1.0135302788698896e-07
-0.94,1.3481347332681881e-05,1.2300172399748322e-13,9.652890984644559e-09,2.3958717891364344e-06,3.7554764027725793e-07,6.56917572274221e-11,5.887668671204243e-09,3.855056669981985e-06,0.003837887092034998,1.4411861722776757e-08,1.4112774814925997e-07
-0.93,3.2561880862662104e-05,3.155517233543157e-13,1.4583857362143465e-08,3.052168935314997e-06,5.047276860955909e-07,1.2103594739545287e-10,9.055477152829571e-09,4.768126538282495e-06,0.003981769117793236,2.1429523732417552e-08,1.9540234454886742e-07
-0.92,6.723239104077414e-05,7.742908834404488e-13,2.184139579663951e-08,3.876442789227928e-06,6.75286104127198e-07,2.1880028805616458e-10,1.3795492825475775e-08,5.886767383869033e-06,0.004132639592634362,3.160697220575985e-08,2.6907382844396324e-07
-0.91,0.00012071002396419871,1.824549057848024e-12,3.243692892188559e-08,4.908748109730632e-06,8.995309678847825e-07,3.885181168980671e-10,2.0825745710758573e-08,7.254899635076167e-06,0.004290916978436663,4.625645338576885e-08,3.685666459066129e-07
