Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-0.3599999999999994,0.12104389087914232,0.01894996838163123,0.045444465468370436,0.0791533122350592,0.06798137125008011,0.02917050067011822,0.04353273493245208,0.07277193015963188,0.08841560555507111,0.045456102554712094,0.061183916499438884
-0.3499999999999994,0.1311759618568831,0.024534069048660418,0.05510535914182252,0.0915286082926892,0.080014285164752,0.03656200875600892,0.052978635182540874,0.08453990496377706,0.09700481252259738,0.05487862243386991,0.07265793419551471
-0.3399999999999994,0.14243027538189088,0.031651657449731675,0.06668288385660545,0.10570658451335029,0.0940333597470022,0.045700819896700925,0.06433731543111948,0.09809787299169458,0.10668557131624973,0.06612463679586186,0.086139238195542
-0.3299999999999994,0.15497320946615237,0.040693160403228075,0.08052858736506004,0.1219279421161367,0.110340239145714,0.05696970399932752,0.07796702053560531,0.1136985666754185,0.1176307081752774,0.0795205488497666,0.10195151071620379
-0.3199999999999994,0.1689897631548144,0.05214027170329984,0.09705238027282338,0.14046163168084685,0.1292773448090601,0.0708280670014129,0.09428681196127837,0.13162676168027213,0.1300460387513847,0.09544567226088863,0.12046517726908516
-0.3099999999999994,0.18470836997763518,0.06658509372688347,0.11673078796075703,0.1616073693422212,0.15123228343056705,0.08782547956771715,0.11378540569467506,0.1522025566666863,0.14417778073552867,0.11433954296676088,0.1421029341250949
-0.2999999999999994,0.20239051133616381,0.08475263332371985,0.1401159641479277,0.1856981766644133,0.17664243663677476,0.10861706271686036,0.13703087339368555,0.17578478572764872,0.1603218913605264,0.13670989360834268,0.16734559677136587
-0.2899999999999993,0.2223398610921452,0.10752699360099215,0.1678453916352024,0.21310287650188378,0.2059996373229344,0.13398078983025474,0.16468114006105383,0.20277450136010422,0.17883589880224565,0.1631412295037331,0.19673817149990486
-0.2799999999999993,0.24491197676403223,0.13598151738548014,0.20065212249958594,0.24422845322379497,0.23985479391988773,0.16483666880242928,0.19749513446965286,0.23361843836365964,0.20015398550181535,0.19430388531580417,0.23089599895503812
-0.2699999999999993,0.27053230225556457,0.17141297036234932,0.23937530758067027,0.27952215590082496,0.27882226747997113,0.20226761749530894,0.2363443396713686,0.26881233386492837,0.2248063400981114,0.23096335848844293,0.27051074802469527
-0.2599999999999993,0.2996891551199763,0.21537956075954048,0.28497062475779406,0.3194731863932195,0.32358373450392114,0.24754161841301367,0.28222434030668875,0.3089039340901625,0.2534441511254131,0.2739896022887719,0.3163559467231012
-0.2499999999999993,0.3329563765433037,0.2697421201967531,0.3385200266601937,0.3646137696545918,0.37489117779301995,0.3021344061964106,0.3362657590271575,0.35449546270895027,0.28687211027808124,0.3243658096032517,0.36929161892430157
-0.2399999999999993,0.3710033537111415,0.33670703811046665,0.4012399786467017,0.41551934991199624,0.4335685350263418,0.36775146790873886,0.399743701838413,0.4062452565658827,0.32609098413007864,0.3831960187598076,0.4302674467580017
-0.2299999999999993,0.41461334033847536,0.4188684453251547,0.4744870331747103,0.4728075927577277,0.5005113970285161,0.446347476394888,0.47408447530455367,0.46486819039234917,0.3723537850934068,0.4517106136083836,0.5003236928096868
-0.2199999999999993,0.4646830603487035,0.5192455467226508,0.5597591723941766,0.5371357989392025,0.5766839820931362,0.5401403783815822,0.5608678799753206,0.5311344107888135,0.42724044755316654,0.5312684602285714,0.5805888890171073
-0.2099999999999993,0.522264451843092,0.6413087449605326,0.6586908332810362,0.6091962506369668,0.6631124176936255,0.6516161630340136,0.6618228075013858,0.6058657799828645,0.4927578711082565,0.6233540107510521,0.6722730267025642
-0.1999999999999993,0.5885530443041104,0.7889850919365895,0.7730388991741793,0.6897089160269345,0.7608731370291328,0.7835187859390061,0.7788131611807267,0.6899292910992725,0.5714749858583009,0.7295672022083644,0.7766546637122203
-0.1899999999999992,0.6649111717624551,0.96662947027063,0.9046561974308841,0.779410835025534,0.8710749493035833,0.9388177745346602,0.913810278347308,0.7842265599929079,0.6667064894958189,0.8516033823256366,0.8950600043645228
-0.1799999999999992,0.7528778040582274,1.1789426173301485,1.05544820092557,0.8790414023855863,0.9948330792494743,1.1206436880508985,1.068847073921949,0.8896783276680755,0.7827646080881553,0.9912198132263571,1.028831618286375
-0.1699999999999992,0.8541500820797352,1.4308106892591024,1.2273077352169628,0.9893226606099769,1.1332332114087995,1.3321789191369333,1.2459480954616724,1.0072027293026777,0.9253063041743912,1.1501845658378276,1.179284070365496
-0.1599999999999992,0.9705396492064834,1.7270338822218494,1.4220216315833423,1.1109336251598843,1.2872833482619706,1.576488514827309,1.447028680183222,1.1376859137632602,1.101814560418328,1.330202880456765,1.3476433796966283
