date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2019-04-11,0.06075874211492195,-0.0570172565339416,0.06075874211492195,0.42724241287353953,4.298659987119448,1
2019-04-15,0.055761106181378965,-0.03672161050810327,0.055761106181378965,0.7011377947832381,4.589350808040302,1
2019-04-29,0.058513402857533856,-0.031203499376868213,0.058513402857533856,-0.06170246655730283,4.655926656807721,1
2019-05-02,0.054424870519294774,-0.015440592053751881,0.054424870519294774,0.4821430066885406,4.970441888361995,1
2019-05-07,0.0591688053931584,-0.026278091226932143,0.0591688053931584,0.6009264357247657,4.537959486615078,0
2019-05-09,0.057835845567315906,-0.023848153827212976,0.057835845567315906,0.7575936945718179,4.424862381726559,0
2019-05-10,0.06191079946685997,-0.01754509904712301,0.06191079946685997,0.6569730082536434,4.56161634192662,0
2019-06-04,0.08708495092638807,-0.034657047925326034,0.08708495092638807,0.5058677670143343,3.3866758936409576,0
2019-06-06,0.08516228001633425,-0.03221360490866246,0.08516228001633425,0.41588800568328116,3.7582967161691077,0
2019-07-25,0.11544786989753034,-0.03341419017458941,0.11544786989753034,0.6480250546357386,2.993801122022,0
2019-08-29,0.08675181949855307,-0.020027543899397718,0.08675181949855307,0.5986567407514638,3.3566272491572264,0
2019-09-12,0.06412319726652047,-0.025990036711182496,0.06412319726652047,0.6213531499236725,3.8859732415850687,0
2019-10-03,0.10687577989705538,-0.03650079241730214,0.10687577989705538,0.14078807567362406,3.310786641153867,0
2019-10-09,0.09465883833138825,-0.026869469656451456,0.09465883833138825,0.3791960611360687,3.2141787880056656,0
2019-10-12,0.09455760145002771,-0.015252098040604428,0.09455760145002771,0.45877137339833035,3.217400033417682,0
2020-01-01,0.07133485609236992,-0.012647848675925236,0.07133485609236992,0.39971090830549577,3.9037689653521683,1
2020-01-05,0.0698576330755178,-0.02032248849423586,0.0698576330755178,0.42176285975810823,3.756266786439681,1
2020-01-06,0.07089265198434173,-0.017178033650277424,0.07089265198434173,0.3630357606053209,4.045359788443189,1
2020-01-07,0.07408854681949091,-0.018957568577073508,0.07408854681949091,0.2540003857498967,4.088265427748983,1
2020-01-09,0.07694693866529446,-0.014694811511532832,0.07694693866529446,0.33941688219111654,3.956061923191802,1
2020-01-12,0.06546551505309754,-0.03914815541294689,0.06546551505309754,0.30049593215275455,4.1713308365504185,1
2020-01-13,0.07118776480496854,-0.008638795733059701,0.07118776480496854,0.4190634701108113,3.75002960694957,0
2020-01-18,0.07906770391264474,-0.0258795848357104,0.07906770391264474,0.4147456537196758,3.8709613442154773,0
2020-01-20,0.07017784549621982,-0.027921047483721706,0.07017784549621982,0.699021830161079,3.7900479630063773,0
2020-01-21,0.0712950150446179,-0.021187149250127463,0.0712950150446179,0.6114648983583659,3.7899840205156203,0
2020-01-25,0.06296880469205217,-0.021626323533036187,0.06296880469205217,0.7709817637497254,4.076755540295472,1
2020-01-28,0.0677153426075561,-0.016193715151291366,0.0677153426075561,0.4030890745116099,4.045568112191101,0
2020-02-10,0.09156159694900366,-0.018706979855389272,0.09156159694900366,0.21682699179214826,3.6714208357934246,0
2020-02-11,0.09484784424253768,-0.03346492582561937,0.09484784424253768,0.4033176308549052,3.2919181512420317,0
2020-03-06,0.07512344750366032,-0.024935546938624445,0.07512344750366032,0.5112037074858982,3.8010192974952752,0
2020-03-07,0.07486696359450914,-0.025578573041006983,0.07486696359450914,0.5672343238896616,3.8377249019116424,0
2020-03-16,0.19904518612638408,-0.15261823215687909,0.19904518612638408,0.4628452598839076,2.577787539382618,0
2020-03-29,0.12988961955443368,-0.06411916889380459,0.12988961955443368,0.4401344521476158,2.800720231852458,0
2020-04-02,0.1108035726510342,-0.04933252978383601,0.1108035726510342,0.18446300405938335,3.145194453160163,0
2020-04-04,0.11455833554372188,-0.057212957581192436,0.11455833554372188,0.08838752568093648,3.148365549854026,0
2020-04-06,0.11222710569671572,-0.05858388877431464,0.11222710569671572,0.22420209178599104,3.060215178997411,0
2020-04-07,0.12465477143575678,-0.05400212768061918,0.12465477143575678,0.24713531483238724,3.0529912953823746,0
2020-04-10,0.12611537509036924,-0.0629872410071669,0.12611537509036924,0.3671855841697301,2.929863659348001,0
2020-04-12,0.11811974856514387,-0.05281118045440983,0.11811974856514387,0.3222530135498707,2.9947762058269354,0
2020-04-13,0.11809689613225258,-0.04790011987438894,0.11809689613225258,0.38374953548676327,2.9278034581489765,0
2020-04-17,0.11943650389088323,-0.029370626000519554,0.11943650389088323,0.22917052277250774,2.9349214242923574,0
2020-04-19,0.10775460816757036,-0.050087595046093863,0.10775460816757036,0.30092008581797625,3.1165693851738148,0
2020-04-21,0.11020488660108708,-0.04317972931158956,0.11020488660108708,0.2547687136618422,3.156564372476119,0
2020-04-22,0.10170666184122691,-0.05240161185562223,0.10170666184122691,0.16377625089378234,3.191203454290005,0
2020-04-26,0.09314171986303088,-0.032342421451906356,0.09314171986303088,0.21048152131584427,3.4613300953961783,0
