m,p_density
-1.0,2.8934295070522107e-301
-0.99,6.071721440614185e-07
-0.98,1.1588582495562305e-05
-0.97,5.377938297632158e-05
-0.96,0.0001483290409883853
-0.95,0.0003128491162821508
-0.94,0.0005600947060884015
-0.9299999999999999,0.0008989213075900313
-0.9199999999999999,0.0013356762432306987
-0.9099999999999999,0.0018723341891518927
-0.8999999999999999,0.0025085819662568833
-0.8899999999999999,0.0032449434362806437
-0.8799999999999999,0.00407703029085903
-0.8699999999999999,0.005003333491393278
-0.8599999999999999,0.006019559316029366
-0.8499999999999999,0.007123121089562708
-0.8399999999999999,0.008310784320688169
-0.8299999999999998,0.00957678765844991
-0.8199999999999998,0.010920036826469772
-0.8099999999999998,0.012337581994815657
-0.7999999999999998,0.013826614662403123
-0.7899999999999998,0.015385480684147754
-0.7799999999999998,0.017014016436311053
-0.7699999999999998,0.01870969270202631
-0.7599999999999998,0.020473191935345837
-0.7499999999999998,0.02230587459471538
-0.7399999999999998,0.024206182348945133
-0.7299999999999998,0.026178597973184174
-0.7199999999999998,0.028223386551557175
-0.7099999999999997,0.03034466888226792
-0.6999999999999997,0.032546110393938135
-0.6899999999999997,0.03483102654912453
-0.6799999999999997,0.03720542716352134
-0.6699999999999997,0.039676274818937506
-0.6599999999999997,0.04224869615587552
-0.6499999999999997,0.04493276897100766
-0.6399999999999997,0.047734871728235824
-0.6299999999999997,0.050667029596472686
-0.6199999999999997,0.05374933254713694
-0.6099999999999997,0.05700498536202263
-0.5999999999999996,0.060400818237272606
-0.5899999999999996,0.06398526856675214
-0.5799999999999996,0.06777010536170411
-0.5699999999999996,0.07177319646165409
-0.5599999999999996,0.07601517319260581
-0.5499999999999996,0.08051718820252525
-0.5399999999999996,0.08530515667423519
-0.5299999999999996,0.09040857721922259
-0.5199999999999996,0.09585225654607457
-0.5099999999999996,0.10166578809763942
-0.49999999999999956,0.10789016199172355
-0.48999999999999955,0.1145666616171678
-0.47999999999999954,0.12173057304595494
-0.46999999999999953,0.12943428692427691
-0.4599999999999995,0.13772800361494253
-0.4499999999999995,0.1466678891959157
-0.4399999999999995,0.15631959308370008
-0.4299999999999995,0.16674447852357221
-0.4199999999999995,0.17801180307021658
-0.4099999999999995,0.19021244197223153
-0.39999999999999947,0.2034271748121176
-0.38999999999999946,0.21776158785703717
-0.37999999999999945,0.23324801459192707
-0.36999999999999944,0.24999510996497062
-0.35999999999999943,0.268188667766734
-0.3499999999999994,0.28785438727149576
-0.3399999999999994,0.30902357195027136
-0.3299999999999994,0.33170048153241927
-0.3199999999999994,0.35606962266859543
-0.3099999999999994,0.382315751275429
-0.2999999999999994,0.4104906566942718
-0.28999999999999937,0.44071372047261054
-0.27999999999999936,0.4730377604471299
-0.26999999999999935,0.5074755498480165
-0.25999999999999934,0.5441546460820499
-0.24999999999999933,0.5831024986947889
-0.23999999999999932,0.6243692646060726
-0.22999999999999932,0.6680661747004968
-0.2199999999999993,0.7137828476454523
-0.2099999999999993,0.7618892752639631
-0.1999999999999993,0.8121813549548985
-0.18999999999999928,0.8648907744019562
-0.17999999999999927,0.9197191659306677
-0.16999999999999926,0.9763437613037569
-0.15999999999999925,1.033537195741373
-0.14999999999999925,1.0934233496421308
-0.13999999999999924,1.1546565145107792
-0.12999999999999923,1.2158823064555726
-0.11999999999999922,1.2776220386166386
-0.10999999999999921,1.3416971491158585
-0.0999999999999992,1.4044552708269156
-0.08999999999999919,1.4652268464875136
-0.07999999999999918,1.5235930134050424
-0.06999999999999917,1.5802252483700052
-0.059999999999999165,1.6368109397984185
-0.049999999999999156,1.6887648331146041
-0.03999999999999915,1.7380388951961745
-0.02999999999999914,1.779431268449694
-0.01999999999999913,1.8106390842020723
-0.00999999999999912,1.8380410192486865
8.881784197001252e-16,1.849757765608026
0.010000000000000897,1.85477507440037
0.020000000000000906,1.8503544595473977
0.030000000000000915,1.8370309859076206
0.040000000000000924,1.8089037987279382
0.05000000000000093,1.7746739803643186
0.06000000000000094,1.7372804846007774
0.07000000000000095,1.6961449056329574
0.08000000000000096,1.6523279799280413
0.09000000000000097,1.6067182860818605
0.10000000000000098,1.559998781612088
0.11000000000000099,1.5126667246504737
0.120000000000001,1.465066831788167
0.130000000000001,1.4174982826019273
0.140000000000001,1.3702854692775308
0.15000000000000102,1.3236219593793215
0.16000000000000103,1.277672879354129
0.17000000000000104,1.2325417564801515
0.18000000000000105,1.188267179526993
0.19000000000000106,1.144959310287147
0.20000000000000107,1.1027648159080656
0.21000000000000107,1.0617595165994098
0.22000000000000108,1.0220602677895558
0.2300000000000011,0.9837350351789068
0.2400000000000011,0.9467429394807545
0.2500000000000011,0.9110200585384488
0.2600000000000011,0.87658949066082
0.27000000000000113,0.8434653190961661
0.28000000000000114,0.8116089979779187
0.29000000000000115,0.7809846619514307
0.30000000000000115,0.7515683141312131
0.31000000000000116,0.7233236250688447
0.3200000000000012,0.696218829500175
0.3300000000000012,0.6702216118253239
0.3400000000000012,0.64529712089555
0.3500000000000012,0.6214050559547543
0.3600000000000012,0.5985176676000069
0.3700000000000012,0.5765958794772655
0.3800000000000012,0.5556078493194364
0.39000000000000123,0.5355161227606351
0.40000000000000124,0.5162885783670559
0.41000000000000125,0.49788145535277706
0.42000000000000126,0.48027533982373194
0.43000000000000127,0.46343099068324706
0.4400000000000013,0.4473155680479138
0.4500000000000013,0.43189174990098883
0.4600000000000013,0.41714038478656307
0.4700000000000013,0.40302755944564017
0.4800000000000013,0.38952011348237964
0.4900000000000013,0.37659580908221507
0.5000000000000013,0.36422494225926694
0.5100000000000013,0.3523915440098464
0.5200000000000014,0.3410599830632896
0.5300000000000014,0.3302128020292636
0.5400000000000014,0.31982670250916634
0.5500000000000014,0.3098824152092529
0.5600000000000014,0.3003571497696636
0.5700000000000014,0.29123233101596635
0.5800000000000014,0.28248784807707944
0.5900000000000014,0.2741133675550326
0.6000000000000014,0.26608135613383543
0.6100000000000014,0.2583782043613577
0.6200000000000014,0.25100137960724866
0.6300000000000014,0.24391519431331934
0.6400000000000015,0.23712604946478388
0.6500000000000015,0.23060678655585043
0.6600000000000015,0.2243456427599047
0.6700000000000015,0.21834180979108156
0.6800000000000015,0.2125692328777321
0.6900000000000015,0.20702206338756943
0.7000000000000015,0.20169779925498224
0.7100000000000015,0.1965841807521411
0.7200000000000015,0.1916538202285124
0.7300000000000015,0.18693411026145584
0.7400000000000015,0.18237615874491764
0.7500000000000016,0.1780034443268968
0.7600000000000016,0.17378912612957814
0.7700000000000016,0.1697437378138916
0.7800000000000016,0.16583643629551229
0.7900000000000016,0.16208046272078455
0.8000000000000016,0.15846547132588362
0.8100000000000016,0.15497867460244036
0.8200000000000016,0.15161843232187416
0.8300000000000016,0.1483864015500663
0.8400000000000016,0.14527213636556438
0.8500000000000016,0.1422596180937697
0.8600000000000017,0.13936233435956458
0.8700000000000017,0.13655830930321422
0.8800000000000017,0.13386633110159135
0.8900000000000017,0.1312525900140114
0.9000000000000017,0.12873972855845628
0.9100000000000017,0.12631227571099576
0.9200000000000017,0.12397362225283125
0.9300000000000017,0.1217098788235356
0.9400000000000017,0.11952197068422174
0.9500000000000017,0.11740927606047802
0.9600000000000017,0.11536479956531524
0.9700000000000017,0.1134009417668942
0.9800000000000018,0.11148614605476519
0.9900000000000018,0.10965868309932966
1.0000000000000018,0.10236457390911294
