m,p_density
-1.0,1.6967464473681906e-300
-0.99,2.806605451875334e-06
-0.98,5.3126039796274714e-05
-0.97,0.0002418520189548457
-0.96,0.0006538449659681423
-0.95,0.0013490024201644423
-0.94,0.002360315652495137
-0.9299999999999999,0.003698631649294819
-0.9199999999999999,0.005363958081509563
-0.9099999999999999,0.0073360427513488235
-0.8999999999999999,0.009587516817143997
-0.8899999999999999,0.01209607159317011
-0.8799999999999999,0.01482115011955814
-0.8699999999999999,0.017737837507803614
-0.8599999999999999,0.020811998533704728
-0.8499999999999999,0.024018407222983363
-0.8399999999999999,0.02733172063005356
-0.8299999999999998,0.030722271983406033
-0.8199999999999998,0.034176417732473034
-0.8099999999999998,0.03767584717056792
-0.7999999999999998,0.0412043914539091
-0.7899999999999998,0.044751131393416826
-0.7799999999999998,0.048310865463423336
-0.7699999999999998,0.051871598940314394
-0.7599999999999998,0.05543151610277521
-0.7499999999999998,0.05899118205505202
-0.7399999999999998,0.06254292351175945
-0.7299999999999998,0.06609640648221089
-0.7199999999999998,0.06964901118921409
-0.7099999999999997,0.07320822813508587
-0.6999999999999997,0.07678002439701358
-0.6899999999999997,0.08036893278538293
-0.6799999999999997,0.0839855170379045
-0.6699999999999997,0.08764188180630837
-0.6599999999999997,0.09134457480844128
-0.6499999999999997,0.09511050241536344
-0.6399999999999997,0.09894785842592778
-0.6299999999999997,0.10287546135095302
-0.6199999999999997,0.10692524589512534
-0.6099999999999997,0.11113154524630356
-0.5999999999999996,0.11543091261362022
-0.5899999999999996,0.11990133264562257
-0.5799999999999996,0.12455518175624422
-0.5699999999999996,0.1294142569487586
-0.5599999999999996,0.1345033819525926
-0.5499999999999996,0.13984684543638748
-0.5399999999999996,0.14547553823105833
-0.5299999999999996,0.1514234596348717
-0.5199999999999996,0.15771611058481336
-0.5099999999999996,0.16438425379327928
-0.49999999999999956,0.17147433481552438
-0.48999999999999955,0.17903112072196192
-0.47999999999999954,0.18708691979804612
-0.46999999999999953,0.19569794543205052
-0.4599999999999995,0.20491398460238985
-0.4499999999999995,0.21479045439472502
-0.4399999999999995,0.22539354943882828
-0.4299999999999995,0.23677958080803338
-0.4199999999999995,0.24901263148952688
-0.4099999999999995,0.26218289669578765
-0.39999999999999947,0.2763615513613335
-0.38999999999999946,0.2916497337724614
-0.37999999999999945,0.30805101774723503
-0.36999999999999944,0.3256601642095437
-0.35999999999999943,0.3446586601187119
-0.3499999999999994,0.3650352793027001
-0.3399999999999994,0.38681888303691336
-0.3299999999999994,0.4099981536921711
-0.3199999999999994,0.4347152441149071
-0.3099999999999994,0.46112497692827703
-0.2999999999999994,0.48924667593808807
-0.28999999999999937,0.5191733173971986
-0.27999999999999936,0.5509220924166415
-0.26999999999999935,0.5844617917281063
-0.25999999999999934,0.6198917298775032
-0.24999999999999933,0.657197476167245
-0.23999999999999932,0.6963899584286157
-0.22999999999999932,0.7375397505666528
-0.2199999999999993,0.7802157639624585
-0.2099999999999993,0.8247374036558892
-0.1999999999999993,0.8708775491040006
-0.18999999999999928,0.9188377804136485
-0.17999999999999927,0.9682694642918418
-0.16999999999999926,1.0188696157970492
-0.15999999999999925,1.0694956285654
-0.14999999999999925,1.1220978486968338
-0.13999999999999924,1.175396892518525
-0.12999999999999923,1.2281172656518187
-0.11999999999999922,1.280752611761353
-0.10999999999999921,1.3350537456274583
-0.0999999999999992,1.3876498100041543
-0.08999999999999919,1.4379654519742435
-0.07999999999999918,1.4852842578800627
-0.06999999999999917,1.5306898847100014
-0.059999999999999165,1.5756295349951066
-0.049999999999999156,1.6157986788933056
-0.03999999999999915,1.6530033254365628
-0.02999999999999914,1.6824907155949433
-0.01999999999999913,1.702211993050236
-0.00999999999999912,1.7181778798699912
8.881784197001252e-16,1.719358054540127
0.010000000000000897,1.7144039690437405
0.020000000000000906,1.7009713742678834
0.030000000000000915,1.6798390724241758
0.040000000000000924,1.6452996794337267
0.05000000000000093,1.6058924868102091
0.06000000000000094,1.5643976845767193
0.07000000000000095,1.5202770912052717
0.08000000000000096,1.4745256983096042
0.09000000000000097,1.4279472356564746
0.10000000000000098,1.3811371066047486
0.11000000000000099,1.3345078432024011
0.120000000000001,1.2883299310907972
0.130000000000001,1.2428283985469215
0.140000000000001,1.198244283494559
0.15000000000000102,1.1547045395625362
0.16000000000000103,1.1123093579652552
0.17000000000000104,1.0711051998846477
0.18000000000000105,1.0310830358464336
0.19000000000000106,0.9922984273548994
0.20000000000000107,0.9548409139466716
0.21000000000000107,0.9187416109180433
0.22000000000000108,0.8840699654737523
0.2300000000000011,0.8508538888410637
0.2400000000000011,0.8190274186134626
0.2500000000000011,0.7885069460233888
0.2600000000000011,0.7592878726290733
0.27000000000000113,0.7313596349862247
0.28000000000000114,0.7046680713418357
0.29000000000000115,0.679163363070886
0.30000000000000115,0.654807861195576
0.31000000000000116,0.6315550594420037
0.3200000000000012,0.609363786479722
0.3300000000000012,0.5881941257240266
0.3400000000000012,0.5680050724305246
0.3500000000000012,0.5487521334936776
0.3600000000000012,0.5304028382897015
0.3700000000000012,0.5129162944365789
0.3800000000000012,0.49625804153985537
0.39000000000000123,0.48039036519564365
0.40000000000000124,0.4652806061662675
0.41000000000000125,0.45088644599491234
0.42000000000000126,0.437188089233352
0.43000000000000127,0.4241484268270978
0.4400000000000013,0.41173675525182063
0.4500000000000013,0.3999181915628575
0.4600000000000013,0.3886755175590231
0.4700000000000013,0.37797774184457744
0.4800000000000013,0.3677950091054968
0.4900000000000013,0.35810765820097895
0.5000000000000013,0.34888965129141897
0.5100000000000013,0.34012777724480747
0.5200000000000014,0.33179002430406945
0.5300000000000014,0.3238621524107418
0.5400000000000014,0.31632435514962604
0.5500000000000014,0.3091608036532663
0.5600000000000014,0.3023518888985369
0.5700000000000014,0.2958824191506004
0.5800000000000014,0.2897356468375034
0.5900000000000014,0.2839050194938971
0.6000000000000014,0.278365012348124
0.6100000000000014,0.27310606581770414
0.6200000000000014,0.2681292354254246
0.6300000000000014,0.2634010220674568
0.6400000000000015,0.2589316864093053
0.6500000000000015,0.25469631909171736
0.6600000000000015,0.25068601441877814
0.6700000000000015,0.24690409742614258
0.6800000000000015,0.2433255271316824
0.6900000000000015,0.23994791081445993
0.7000000000000015,0.2367725645692839
0.7100000000000015,0.23379021162185443
0.7200000000000015,0.2309719394824158
0.7300000000000015,0.22835526415315854
0.7400000000000015,0.22588457325402647
0.7500000000000016,0.22359395401179297
0.7600000000000016,0.22145493495184174
0.7700000000000016,0.21948432663142073
0.7800000000000016,0.21764761677547417
0.7900000000000016,0.21596485583766742
0.8000000000000016,0.2144285626737926
0.8100000000000016,0.21302686865940215
0.8200000000000016,0.2117599173215507
0.8300000000000016,0.21063543480792346
0.8400000000000016,0.2096441198423617
0.8500000000000016,0.20876626718931446
0.8600000000000017,0.2080269199796342
0.8700000000000017,0.20739785777962114
0.8800000000000017,0.20691125226149729
0.8900000000000017,0.20652063522793448
0.9000000000000017,0.20626623544792502
0.9100000000000017,0.20612687837994717
0.9200000000000017,0.20611499551151655
0.9300000000000017,0.2062110720742689
0.9400000000000017,0.20642258594256838
0.9500000000000017,0.20675152793441728
0.9600000000000017,0.20719328087607608
0.9700000000000017,0.20777202516301407
0.9800000000000018,0.20843802592204616
0.9900000000000018,0.20926632165704678
1.0000000000000018,0.19958859917914668
