date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2019-04-11,0.017617484930953276,-0.011886258434957199,0.017617484930953276,0.9352087437496719,8.009208514943364,1
2019-04-15,0.013135231028296092,-0.009020135657663242,0.013135231028296092,0.8725042864155943,8.236849167601155,1
2019-04-29,0.018477864219114862,-0.006607685882818744,0.018477864219114862,-0.8758411960515105,10.50795065445871,1
2019-05-02,0.015079654880251788,-0.004104702126833712,0.015079654880251788,0.8008345628982451,6.904142754883414,1
2019-05-07,0.017730779670137482,-0.01459887166539231,0.017730779670137482,0.5409294643444916,6.549152947971183,0
2019-05-09,0.01746550723193146,-0.00497241782916915,0.01746550723193146,0.47215346145935316,7.023546666921918,0
2019-05-10,0.019707639621401672,-0.0010965504057757758,0.019707639621401672,0.5443866797459339,6.565765828286029,0
2019-06-04,0.02446872528956935,-0.012245438566896506,0.02446872528956935,0.1375867043399105,3.830565728151783,0
2019-06-06,0.020023624277709248,0.0003959469636459073,0.020023624277709248,0.5786421367372928,6.004417843841129,0
2019-07-25,0.033820027252777864,-0.00032793450511554856,0.033820027252777864,0.5890347590223626,4.338254520946818,0
2019-08-29,0.02170906551672966,-0.006077184814738616,0.02170906551672966,-0.42012864690359275,6.2497490097881965,0
2019-09-12,0.01520506909414506,0.0018162258158159958,0.01520506909414506,-0.6682324433810513,5.956320224550572,0
2019-10-03,0.02056299518364823,-0.00031122966343267305,0.02056299518364823,-0.18067595091764013,4.613140415362898,0
2019-10-09,0.018243829625466595,0.00013769947261893511,0.018243829625466595,0.20746049547109252,4.376683967104685,0
2019-10-12,0.017580850662439404,-0.004247446172029948,0.017580850662439404,0.10072750831426007,5.988434500495468,0
2020-01-01,0.0124287296112771,-0.00270397630225256,0.0124287296112771,-0.5681061671962927,8.601897879642308,1
2020-01-05,0.012438704521161515,-0.0031521424876623516,0.012438704521161515,0.15673659789438543,7.800329787371363,1
2020-01-06,0.012107908743299445,-0.00815306992771933,0.012107908743299445,-0.3999401850001058,7.959837249001855,1
2020-01-07,0.01491131467919841,0.00045373184545506595,0.01491131467919841,-0.23688221133544604,8.093012514936827,1
2020-01-09,0.013602714562346768,-0.0014365766397123822,0.013602714562346768,0.4426848180250215,7.317154335073122,1
2020-01-12,0.014030035210063147,0.001304924192252331,0.014030035210063147,0.4720238792109017,6.765020923754378,1
2020-01-13,0.013957160730828009,4.925865505026744e-05,0.013957160730828009,0.3021037798168467,7.121569256264877,0
2020-01-18,0.021955972848076124,-0.0018103940510296249,0.021955972848076124,0.11795666195003915,5.751171036983694,0
2020-01-20,0.02315554165703917,-0.007010026308179124,0.02315554165703917,-0.4769950802427366,6.913321084632653,0
2020-01-21,0.015511871737118989,-0.0025330582833458376,0.015511871737118989,0.10568006475708054,7.4414468524577675,0
2020-01-25,0.014811517081585467,-0.004183448765157159,0.014811517081585467,-0.7170608493860847,7.803832859773027,1
2020-01-28,0.014975316291104419,-0.0036054721529444056,0.014975316291104419,1.0316565732040859,9.134686444114461,0
2020-02-10,0.02284570307925725,0.00021282328178717086,0.02284570307925725,0.7786517728732887,6.144478553620872,0
2020-02-11,0.021268507724738726,-0.002483868460358557,0.021268507724738726,0.24309234613400185,7.194961518343992,0
2020-03-06,0.014017621784972359,0.0006652229004869906,0.014017621784972359,0.12766916693020466,6.102474434972887,0
2020-03-07,0.01391280086892976,-0.0012508364377649406,0.01391280086892976,0.32149547577083376,5.7111058959278935,0
2020-03-16,0.11101140091255883,-0.03195318012908471,0.11101140091255883,0.354695983036779,3.0208051727140126,0
2020-03-29,0.0429712615406147,-0.02899127871550819,0.0429712615406147,-0.2652212100610113,4.30311088181046,0
2020-04-02,0.03200323191156144,-0.021894483970389123,0.03200323191156144,-1.1912607139746345,7.127755164874739,0
2020-04-04,0.029373615636894747,-0.018355607168130277,0.029373615636894747,-0.07816891147237057,5.778760202446052,0
2020-04-06,0.030292553312909764,-0.026629033248528035,0.030292553312909764,-0.08352572359036962,5.961483808536437,0
2020-04-07,0.027132320182918744,-0.030734596102625557,0.027132320182918744,-0.5039450907957669,4.651254373397701,0
2020-04-10,0.031000077367396798,-0.011197223592619931,0.031000077367396798,-0.049390990286247154,5.094014790720816,0
2020-04-12,0.032151153796325875,-0.006136592880180633,0.032151153796325875,-0.41053141236411483,6.295739692174911,0
2020-04-13,0.031167858663225925,-0.0138745397594583,0.031167858663225925,-0.40562917854424485,6.870968386849348,0
2020-04-17,0.027064055031420627,-0.01013731810876184,0.027064055031420627,-0.2642366319707665,6.466813837302916,0
2020-04-19,0.028843045516371096,-0.004913382034372596,0.028843045516371096,0.31342698757148574,4.975495545373247,0
2020-04-21,0.033243385188030425,-0.01164222859168254,0.033243385188030425,-0.8581553567648736,7.065245962605866,0
2020-04-22,0.024482585474358262,-0.01216108228929276,0.024482585474358262,-0.03320305249248901,5.49151279224854,0
2020-04-26,0.02196871658835575,-0.009619103129673186,0.02196871658835575,-0.16311341079806446,6.980896366097582,0
2020-04-29,0.02528728017980825,-0.014724393427385282,0.02528728017980825,-0.06956728110674947,6.344526920564028,0
2020-05-04,0.02472030228157602,-0.011279520850689437,0.02472030228157602,0.16351889912849657,5.752194813401141,0
2020-05-06,0.02329204307688147,-0.012043120793727893,0.02329204307688147,-0.42060239459496807,7.418001099366047,0
2020-05-07,0.025135097514971533,-0.011074523746064671,0.025135097514971533,0.004416000334228802,6.736196796786294,0
2020-05-08,0.025572276514723498,-0.009595102166552905,0.025572276514723498,0.0827851701612748,7.286024610979632,1
2020-05-28,0.015172665386005793,-0.0020195102663315076,0.015172665386005793,0.34730345487174846,7.723451763940027,1
2020-06-01,0.02036370689001569,0.0029246111691123775,0.02036370689001569,0.4032284695705584,6.400074587403883,0
2020-06-02,0.0212703927808955,-0.0034918846310422955,0.0212703927808955,0.5030667677689615,7.048764430995753,0
2020-06-03,0.020525971452921957,-0.003966066986435042,0.020525971452921957,0.5352553625650628,7.334274663944586,0
2020-06-04,0.01955293565257,-0.004567797037186308,0.01955293565257,0.33502575947057384,7.495431976260643,0
2020-06-07,0.0147610677667091,-0.006619097163265246,0.0147610677667091,-0.06174979244893317,7.504746577462542,0
2020-06-08,0.01584781217069893,-0.003465237186346448,0.01584781217069893,0.47168005967957666,8.466397384525173,1
2020-06-09,0.012120606767832243,-0.0131686791671395,0.012120606767832243,-0.8024929062465334,6.377600681488317,1
2020-06-10,0.012536485332084502,-0.008036136791587822,0.012536485332084502,-0.4967928321324746,5.880656914794586,1
2020-06-11,0.01629862482932183,-0.013814395979177899,0.01629862482932183,0.25087483869674015,8.295458451505624,1
2020-06-14,0.01608810804708552,-0.007251441261140294,0.01608810804708552,-0.2964923936753291,8.399580701570576,1
2020-06-15,0.017878768088691883,-0.013728504390211185,0.017878768088691883,-0.5466729190066978,7.11773587395432,1
2020-06-16,0.01845793824159491,-0.006344488516339751,0.01845793824159491,0.20339839364354304,7.515599298731553,1
2020-06-17,0.01498393859955308,-0.006486731504370256,0.01498393859955308,-0.1787645013405869,7.749255596133744,1
2020-06-18,0.014489221340122047,-0.005422340273961455,0.014489221340122047,-0.3573549622591292,7.89688063240041,1
2020-06-19,0.012128906541362176,-0.006999535550298995,0.012128906541362176,-0.32770826936078906,8.596594718788007,1
2020-06-21,0.011984580930630054,-0.011740102402226421,0.011984580930630054,-1.351201028016522,9.59309844764652,1
2020-06-23,0.013303976380095563,-0.010510380715716437,0.013303976380095563,-0.3775281113159461,10.333318515575503,1
2020-06-24,0.013489604214588271,-0.010060668138771107,0.013489604214588271,-0.14182113991024625,8.668117857285893,1
2020-07-10,0.010432366302698731,-0.0025461810380032757,0.010432366302698731,-0.4329047626931561,14.180261840105691,1
2020-07-12,0.008945997957590155,-0.0035050118414553452,0.008945997957590155,-0.10243113067279683,14.750177145803574,1
2020-07-21,0.009243534232745286,-0.006418075600556832,0.009243534232745286,-0.9133458455059394,14.054647630902886,1
2020-07-26,0.016945786188465546,-0.005290036128869205,0.016945786188465546,0.4394183731852278,9.132315906988604,0
2020-07-28,0.019543326561617787,-0.005575607805824813,0.019543326561617787,0.3380808588275801,9.338310814501256,0
2020-08-05,0.022287967878784246,-0.0027389498206932122,0.022287967878784246,0.7578300773682157,7.680092664162814,0
2020-08-06,0.021684351045738796,0.0010689329534658704,0.021684351045738796,0.6252063864555347,7.633133528076895,0
2020-08-07,0.01937173011490266,-0.003345608728523554,0.01937173011490266,0.2287672092894397,8.745495687434351,0
2020-08-08,0.019130828637338684,-5.9187625116668974e-05,0.019130828637338684,0.22611653603826182,8.743963668486346,0
2020-08-09,0.01852678658600301,0.0003385109394085234,0.01852678658600301,0.4982345438031575,9.28552291923447,0
2020-08-10,0.01781886761546491,-0.0010545207983392174,0.01781886761546491,1.0268856178247456,8.751274411308083,0
2020-08-28,0.013196722001022574,-0.0053063132726955675,0.013196722001022574,-0.03144925333869774,8.914690994879972,1
2020-08-29,0.013130733787688965,-0.0020032612448565926,0.013130733787688965,-0.05132894491116605,8.311554091452372,1
2020-09-09,0.03294210417564432,-0.01791623790677223,0.03294210417564432,-0.5112552057810437,4.617886546007088,0
2020-09-10,0.030332670612991806,-0.013011168971089962,0.030332670612991806,-0.1763145968835805,5.1630751445165775,0
2020-09-11,0.027779876944669497,-0.012231751991789205,0.027779876944669497,-0.1739341821348861,5.127288278472651,0
2020-09-12,0.023258726923895384,-0.014047745981207907,0.023258726923895384,-0.8452947892268022,7.0687298340060645,0
2020-09-13,0.020582759962252308,-0.016128924733769312,0.020582759962252308,-0.49943570859063224,6.564329713913006,0
2020-09-16,0.023910659873619518,-0.009368458921100983,0.023910659873619518,-0.2527368418887584,6.178462129702037,0
2020-09-17,0.021741722367850498,-0.009193306909716502,0.021741722367850498,-0.5847089525962547,7.7622099488495095,0
2020-09-18,0.016311469744651592,-0.01229267626384737,0.016311469744651592,-0.8266428654566137,8.86360969233506,1
2020-09-19,0.017955629610174342,-0.01293079281283048,0.017955629610174342,-1.2013967666680994,10.255799027569601,1
2020-09-22,0.022535907929156773,-0.01514300635038792,0.022535907929156773,-0.6117777841163909,7.049520790026181,0
