date,log_rv_ann,rv_d,rv_w,rv_m,rv_fwd_ttm,har_rv_pred
2024-05-26,1.4183986141575282,0.013828079713714017,0.12458079236002526,0.7061805001908916,0.06467180136925417,0.778229969800259
2024-05-28,1.3411372408073938,0.1137012150910476,0.06543725822294369,0.7168158533370038,0.05129165407868944,0.7768712836877114
2024-05-30,0.1213028455344213,0.1434347988924782,0.09652994554466898,0.7130870334577831,0.08856953296222034,0.7809045980824185
2024-06-01,0.0610667181862669,0.003999966254943884,0.06722307753053933,0.7035251719835324,0.08892184415236143,0.770449862765096
2024-06-03,0.0656441259871591,0.027137367704066863,0.050316441010706224,0.6773580101507195,0.17220188841232,0.7638991873149623
2024-06-04,0.0646718013692544,0.005077158152571626,0.022644912862724912,0.6766188159962631,0.1837126347929538,0.7596376903911312
2024-06-16,0.2132279583475328,0.21942144435318445,0.2802490990235156,0.12438079629018062,0.10928950505052262,0.6853669025551329
2024-06-24,0.1206483354883101,0.18117738824597995,0.08460431909866131,0.1381423330566007,0.07410912501992428,0.663323915193609
2024-07-05,0.3156420926210359,1.8547964537633634,0.4959519800566282,0.19810050990355255,0.20833567860529134,0.7847625390282522
2024-07-06,0.3443056672359282,0.2855028563492151,0.5272030323869064,0.19916045644564206,0.20122546833571142,0.7326591986541999
2024-07-07,0.3532646865731422,0.26719771420715976,0.58059782493845,0.21105653270806002,0.3703250323611856,0.7408467702387629
2024-07-08,0.4225324737924228,0.7699766895188598,0.7320806529044127,0.23608177112468162,0.2906574992127804,0.7821124623318416
2024-07-09,0.4576291577181568,0.31622525910501714,0.6987397945887198,0.24679040223149318,0.26692864635837843,0.7640852089211015
2024-07-11,0.4587748682854015,0.04875283547452436,0.29863648081669775,0.23665522661600902,0.2765718881565263,0.7044211127446242
2024-07-15,0.2012254683357117,0.22151096392299546,0.07331992928248118,0.24010989042012518,0.2750336570654074,0.6842486773264407
2024-07-18,0.2669286463583787,0.1026655834153996,0.44530463609659526,0.3128199622724987,0.27771188630247773,0.7395214956459961
2024-07-19,0.2621524588521756,0.048044218222115465,0.442856689436027,0.3137523956091774,0.27448629918791634,0.7374664953307162
2024-07-21,0.2775628948817372,0.00913408470617147,0.07826809534811337,0.30714006102746316,0.2621642167951516,0.6909528718993609
2024-07-22,0.2739278485937736,0.0031214547189967706,0.06829860805527009,0.30726580425226246,0.2677752850500167,0.689566810497982
2024-07-23,0.2942593157949228,0.24326715633530024,0.09641892263925023,0.3124485115994205,0.24812432372608112,0.7025826192955373
2024-07-25,0.1512426877152964,0.6749750662854255,0.19579555948064736,0.3447516388950703,0.3780147123650669,0.7365404264458995
2024-08-04,0.304183913785309,0.24686930964413792,0.45187349649408814,0.3218670280114444,1.7873264735111296,0.7473115265709114
2024-08-05,0.523173802552904,2.3534197639296415,0.9118332354774598,0.42610047402983914,1.5288034013024747,0.8991036118648672
2024-08-06,0.9661891929212968,4.006152447506599,1.6997820240948038,0.5981296323745484,1.0930392580935675,1.087913353318022
2024-08-07,0.975796563263934,0.097864701042007,1.713497957029284,0.5212555828566201,1.1333309230746351,0.9342041058978547
2024-08-08,1.0600554266996849,0.8236944453484585,1.5056001334941655,0.5562885625914041,1.044860810727029,0.9423380022542279
2024-08-09,1.8136759241895883,6.836205546421912,2.82346738084972,0.8623585609098818,0.2878951569219217,1.3779398591172423
2024-08-10,1.8461163469067103,0.3583723088739786,2.4244578898385876,0.8764643832122392,0.24808869936808794,1.1014606888253469
2024-08-11,1.843067078988504,0.0018416251057458532,1.6235957253584168,0.8684331980255149,0.2518516399780377,0.9909298852555569
2024-08-12,1.6507837452643903,0.1326335595070279,1.6305494970514214,0.8740468105164628,0.2622658012970462,0.9975852446711919
2024-08-13,1.78732647351113,1.4757538638647958,1.7609613807546887,0.9409846472958173,0.11617486537703836,1.0749125354036957
2024-08-15,1.0930392580935675,0.08427515862643314,0.3442432642311466,0.9327682873406137,0.21371190374534668,0.853425655655763
2024-08-16,1.1333309230746356,0.4604896858716155,0.43597287638432053,0.9230189518672588,0.16265787125493444,0.8758885841010199
2024-08-17,1.0448608107270294,0.027463434220003993,0.4149388513269157,0.8828424490198971,0.16235094456771865,0.849680353997142
2024-08-18,0.2878951569219221,0.023514662175947207,0.12449101098914601,0.866524444345109,0.18096070459516098,0.8113336829131488
2024-08-19,0.2480886993680883,0.00011419088947470899,0.11917142635669153,0.8656653651041277,0.49437859002967655,0.8096833420239408
2024-08-20,0.2518516399780381,0.035708090595294,0.1094580127504637,0.8667703524967195,0.522182819250787,0.8100147750990164
2024-08-21,0.2622658012970466,0.22636101137810433,0.06263227785176147,0.8740883678126926,0.4970321248805864,0.8127006288403535
2024-08-22,0.1161748653770387,0.16093544058472528,0.08932667912470574,0.8789662937932353,0.4791561623777731,0.8145646915610656
2024-09-03,0.4890227220969381,0.6517480440774162,0.21573591780580595,0.3596525528446106,0.344115754362892,0.741149719044932
2024-09-04,0.5490048753363014,0.5645404731893308,0.3286430600344123,0.31823376235936224,0.28412868203516856,0.7431247430686381
2024-09-05,0.5286289878951358,0.007619515452437978,0.3301566075130188,0.31736591696848454,0.3313983058008562,0.7232299421915278
2024-09-09,0.4120004254190335,0.03930100325069471,0.41296806133172154,0.3837967283463112,0.19528298723195614,0.7478801818441743
2024-09-12,0.3441157543628925,0.14102797563254948,0.13595364279146377,0.3931366245533657,0.2756826468209922,0.7201657027369656
2024-09-17,0.1837084719104616,0.05181202849304947,0.22928284690507322,0.39181633766494456,0.23298917534332095,0.7279131190886603
2024-09-23,0.2505693114892325,0.05449083780525006,0.28458817586339735,0.312577296157895,0.26335184279018453,0.7184551834417737
2024-10-21,0.2390146599610254,0.4340759236296512,0.10609177834237096,0.22715544621921346,0.2697414427699939,0.6931309003772868
2024-10-26,0.24665776337968,0.7739579937305366,0.3388871444082679,0.21632948605971586,0.21848151493521872,0.731011789945081
2024-10-27,0.2683755087581068,0.19941188217066064,0.319230987839899,0.2115104999990481,0.22198546204186448,0.7071381566889453
2024-10-28,0.2633849440531804,0.04011520435283893,0.30497365967225637,0.21332739894687416,0.22240614972612058,0.7001059706702029
2024-10-31,0.2387471681021854,0.018744193002225525,0.15039629117815942,0.23354017748217878,0.8893364490704824,0.6849147629656054
2024-11-03,0.2966492589882779,0.029465155424839438,0.291312021766682,0.26097513631156977,1.0260644160267467,0.7078226781024076
2024-11-04,0.2184815149352191,0.07044829725300825,0.2466192743056726,0.25935105402503306,1.0643690889972945,0.7035893790603555
2024-11-14,1.0572770626651236,0.1671191691409283,0.5913530214016749,0.5908234461986973,0.5521554332385044,0.8161724914795436
2024-11-15,1.124836249641555,0.6519340762990252,0.49663001668889883,0.5975934574361161,0.4954918846983486,0.8235064762923189
2024-11-17,0.4332300110151912,0.06013169112972663,0.26784197790938113,0.5668034077705271,0.49442250525676495,0.7686006426719529
2024-11-18,0.4269530953120526,0.12891238438202368,0.21058638398819768,0.5635988851437709,0.5100750827468191,0.7635293065193723
2024-11-19,0.3755346937372507,0.6627834856896881,0.30971924729794964,0.5919019888409004,0.8218962643424447,0.8002907487896875
2024-11-20,0.39780695961514,0.34028835548736,0.24739010313561657,0.5982879076445515,0.8074500618448052,0.7825896732832333
2024-11-23,0.5521554332385047,0.04750040570022913,0.8167172296692886,0.673445522871225,0.5042194634313366,0.8558402624437073
2024-11-29,0.8074500618448056,0.21027253300860485,0.8089148219992384,0.6230169418186687,0.3163370269519526,0.8504137324849416
2024-12-05,0.6245723611896115,1.1974459398147022,0.3323477877799885,0.4997715151625618,0.5302790413681189,0.8032832813754543
2024-12-07,0.3392911276018685,1.1260453572268674,0.4983817387919986,0.5157885767131613,0.42805997702145804,0.8239392018771371
2025-01-04,0.2364950928237305,0.7159888452333669,0.20980962436220948,0.31821042828963936,0.39157958224182154,0.7342643424392268
2025-01-07,0.1418534819366643,0.07162252827700705,0.24039703497936502,0.31384753037050933,0.6513987531725719,0.7140213697096807
2025-01-08,0.442777514495983,2.760805963899542,0.7303876707772254,0.43829515464410246,0.41193197234867057,0.8943678241089793
2025-01-09,0.4536325510321601,0.097849573053728,0.6067598163412977,0.4289578387399599,0.5003131296980623,0.7824678057141063
2025-01-10,0.4943335814776475,0.3833796767857686,0.6660302084046819,0.37206707043832166,0.5573899722171141,0.7881595391448264
2025-01-11,0.5034461857730052,0.08699528332116073,0.6801306050674376,0.32614106354810124,0.5866621870936122,0.7698768198589052
2025-01-12,0.4696920627444036,0.0070656776528262195,0.6672192349426015,0.32485397796383914,0.597567595868837,0.7652077266817976
2025-01-13,0.391579582241822,0.012976520710131542,0.11765334630471946,0.3008303668362595,0.6109371524639592,0.6945292368920349
2025-02-07,0.6839705961082113,0.5253923317902065,0.8671691634625949,0.4758378049530171,0.18789172464597362,0.8385891298279298
2025-02-10,0.6212377440909497,0.0004942998475292261,0.1721459179220079,0.3767123871773988,0.23655751913827208,0.7161330285686228
2025-02-12,0.2175393266947142,0.17283059145763466,0.08563863276549633,0.365682232446112,0.22828948210034047,0.7096506140231406
2025-02-13,0.317472486690924,0.9095221392291561,0.22616118934838095,0.4009649419535176,0.16579091180807462,0.7600545323188678
2025-02-14,0.2406762558417413,0.18283840398527065,0.26117020256262446,0.3971456673629776,0.2074864147474619,0.7375122512193499
2025-02-15,0.2406620388441374,0.12001231076510077,0.2850738047461388,0.3886405993418595,0.2146353378568213,0.7363991453762271
2025-02-21,0.2282894821003408,0.03520003816465774,0.1583545961833566,0.390167916616649,0.9691816243723611,0.718467133768903
2025-02-24,0.2146353378568217,0.1843526187493353,0.24561387843952742,0.3594604489014274,2.546797286759192,0.7279972158418577
2025-02-26,0.8044439052900695,0.0035443498277303955,1.3006891446869566,0.47753551378759157,1.998477106797148,0.8723379316688279
2025-02-27,0.9676416664381172,1.8052949034507855,1.592341124057361,0.519866896597722,1.830496934098642,0.9803820093657728
2025-02-28,0.9417798644602504,0.02869431684686198,1.4864604013387823,0.5157102626478732,1.857536513117852,0.903341516243384
2025-03-01,0.9689859998508044,0.3482390167601292,1.519237680940941,0.5076578392374151,2.123795309066656,0.9170486413556875
2025-03-02,0.9691816243723615,0.03696065885867132,0.4445466491488321,0.4999328984439578,2.323770083917303,0.775321789665494
2025-03-03,1.6048000688241637,6.06760100666498,1.6573579805162821,0.775378701569,1.6695831425817842,1.1927000881249994
2025-03-04,2.562562153921624,9.177956696316901,3.131890339089505,1.1925360832266987,0.6510643534764292,1.5661171489302967
2025-03-05,2.5467972867591926,0.042468814287455046,3.134645238577624,1.1926407757718762,0.6724448894864231,1.2400521770694486
2025-03-06,1.9863342612329504,0.36624858808303806,3.1382471528422053,1.2014325028912127,0.65786188479468,1.253850191372104
2025-03-07,1.9984771067971483,0.11282995990550952,3.153421013051573,1.1652192220128652,0.6546035323723803,1.2392164690460226
2025-03-08,1.8304969340986423,0.29347334916423046,1.9985954815514233,1.1702480831573634,0.6519652783530441,1.1080518767816083
2025-03-09,1.8575365131178527,0.2720505280197549,0.21741424789199404,1.177158911214393,0.6408408808676597,0.8948524961945561
2025-03-10,2.1237953090666566,2.7445681802993653,0.7578341210943761,1.2996183965004215,0.336030844398804,1.073105501518269
2025-03-11,2.323770083917303,1.8367336325144925,1.051931129980667,1.3805961272173997,0.29854146322496267,1.0925257180940329
2025-03-12,1.6695831425817844,0.17991853464530783,1.0653488449286268,1.3734781036504426,0.34196439987808946,1.0334828537483394
2025-03-13,0.6510643534764297,0.011287594368709014,1.0089116939695224,1.3621070609104904,0.34347999932914997,1.018357966381542
2025-03-14,0.6724448894864237,0.2348936383774005,1.0014803160410515,1.368084780916502,0.3197319975434686,1.0266769844900874
2025-03-15,0.6578618847946804,0.23500154585734986,0.4995669891526484,1.3771666676298062,0.29835424438159386,0.9682777968894163
2025-03-16,0.6546035323723809,0.08350478810481259,0.1489212202707124,1.3651880213346266,0.3464419080570898,0.9183186587477101
2025-03-17,0.6519652783530444,0.2697290629902034,0.16688332593969152,1.3520803455414652,0.3172604354873259,0.9244503584897181
2025-03-18,0.6408408808676602,0.171930950651296,0.19901199719620893,1.3515157242642815,0.33178257736954403,0.9246979039992838
2025-03-19,0.3360308443988044,0.0012778520796640023,0.15228883993666162,1.1056458167306655,0.33207670760977953,0.862744099864074
2025-03-20,0.2985414632249631,1.499329201949921,0.40515437115517583,1.1736360372816743,0.28624285812389944,0.9605238711470199
2025-03-21,0.3419643998780898,0.5707249645234485,0.5025984064389031,1.117519221875886,0.2763000580945273,0.9275750134255533
2025-03-22,0.3434799993291503,0.02492798942825287,0.4536381917265128,1.1173480251750403,0.28056640058488125,0.9021602365231295
2025-03-23,0.3197319975434691,0.021161622306269404,0.4234843260575075,1.102480870881683,0.2825996436891388,0.8953671311335584
2025-03-25,0.3464419080570902,0.5162937611842758,0.23514202096854114,0.8504051373844603,0.44763899871841656,0.8389314325468075
2025-03-28,0.33207670760978,0.0039250242417839636,0.17450931805602118,0.4289040902484593,0.4195222404327008,0.7272054150914188
2025-03-29,0.2862428581238998,1.0868245565770005,0.3833538758913259,0.47317657191534523,1.0853814396984909,0.8000194032767524
2025-03-30,0.2763000580945277,0.48123976425909926,0.3763430765062906,0.481711408965112,1.0377126826631147,0.7792839504254047
2025-03-31,0.2805664005848816,0.06332507184143799,0.3875889289021125,0.472223888229734,1.157281302604335,0.7637628408256022
2025-04-01,0.2825996436891392,0.039460810244587925,0.33495504543277843,0.34926446231815317,1.7580574163119504,0.7314626324290583
2025-04-03,0.447638998718417,1.3223181794942254,0.525655074038672,0.3505188967130828,1.8713995081036467,0.8004515392779686
2025-04-04,0.453151003011626,0.05670384850121037,0.4407478908870942,0.35258327190092376,1.960023237532999,0.7454583280949072
2025-04-05,0.4197032648346361,0.0016005839983484057,0.42840299331847637,0.3419790421564214,1.9991363983084427,0.7398402263200881
2025-04-06,0.4195222404327012,0.0022958046243701704,0.42096999219443276,0.33140150846401323,2.0095767282776267,0.7368110133227818
2025-04-07,1.085381439698491,7.079557349969111,1.6924951533174497,0.6494038976396631,1.240869597832582,1.2073318896815228
2025-04-08,1.0377126826631151,0.05222095094071496,1.4384757076067476,0.6395171652737773,1.2367235788444575,0.9237227215543777
2025-04-09,1.1572813026043351,1.139442651312418,1.655023468168989,0.6834949698492829,1.1106591307031604,0.9975557588461993
2025-04-10,1.758057416311951,5.446445833613128,2.743992518091945,0.9310026053735313,0.5060175584071304,1.3327694742380432
2025-04-11,1.985166508515266,2.7659133741838633,3.296716032003843,0.9885746132023467,0.2092923216968604,1.3151170919374517
2025-04-12,1.8713995081036472,0.2984151757896555,1.9404875971679523,0.9761968955326289,0.19000242508162166,1.0615951958334722
2025-04-13,1.9600232375329991,0.8543174133653805,2.1009068896528857,1.0138964148024985,0.09611957833783678,1.1084220730017804
2025-04-14,1.999136398308443,0.3536190309773419,1.9437421655858702,1.0290081151966382,0.5416760057720542,1.0747510698896612
2025-04-17,1.236723578844458,0.014906780047594001,0.29605903494020724,1.0156611784653313,0.5390380192799411,0.8621023899542122
2025-04-19,0.5060175584071308,0.0046716829488571915,0.056378606269583076,1.0021602261542657,0.5605451680078049,0.8302018736229341
2025-04-20,0.2092923216968608,0.09538624379143364,0.05620410015846403,0.9570948483003762,0.55037083972544,0.8242125149126858
2025-04-21,0.190002425081622,0.12480610625250647,0.048926686216223744,0.9408933183909857,0.5365837644217334,0.8210789949966593
2025-04-22,0.0961195783378372,0.009371792671316884,0.04781968874096833,0.9384408966105258,0.5356498988334603,0.8163203603173884
2025-04-23,0.5416760057720547,4.3636268778853,0.9195725407098794,1.1349938996851034,0.07547964228096418,1.1167304842753387
2025-04-24,0.5460620038910726,0.1357327574181905,0.9457847556037459,1.108348500278929,0.06047753266718094,0.9633666556532055
2025-04-25,0.535869101069047,0.06945705056547712,0.9405989169585546,1.0514002671458043,0.05333592249020352,0.9487378583103216
2025-04-26,0.5390380192799414,0.043427043945644436,0.9243231044971824,1.0507967760296422,0.05699687204949268,0.9457304050139013
2025-04-27,0.5516228629863935,0.11812621139881242,0.9460739882426814,1.0560933954569358,0.045601782299365574,0.9520932720848704
2025-04-28,0.5605451680078052,0.08497242814156204,0.09034309829393392,1.0598514237986265,0.03634092157850249,0.8489387563291643
2025-04-29,0.5503708397254403,0.003817289250150138,0.06396000466032586,0.7382268755841281,0.03633916794305996,0.7771433228199204
2025-04-30,0.5365837644217337,0.000722428519147269,0.050213080251059895,0.7358860336558751,1.5601896756137235,0.7749039222374168
2025-05-01,0.5356498988334606,0.0009670023768591217,0.041721071937302824,0.6841371405224406,1.723119560493022,0.7633175580599497
2025-05-03,0.0604775326671813,0.0007137708941413693,0.045663011990623115,0.32097573743198543,2.127909697534675,0.6895649871393579
2025-05-06,0.0456017822993659,0.01557040364766852,0.06398737848131095,0.2569201434532226,2.355730209369613,0.6792052244626754
2025-05-07,0.0363409215785028,0.0016246816537942815,0.019893401029502884,0.2526185937853483,2.3786622952501815,0.6725339922501319
2025-05-08,0.0363391679430603,0.0038015065311673814,0.02051094815690809,0.24546442699296006,2.3782673010124715,0.6712238659114051
2025-05-11,2.0916303381674255,3.538691567982462,3.7453661440026145,1.0953264020289115,0.35443303769147094,1.418409436270455
2025-05-12,2.127909697534676,0.32722800519939343,3.810486808711734,1.1058646639110916,0.3181212459842129,1.3136336186581898
2025-05-18,0.8852914905877588,0.27859470373270045,0.5242303882589296,1.0098622205965002,0.20868994790559864,0.8977329924181476
2025-05-25,0.2363112045544978,0.005309787626728426,0.3239316241319122,1.074250669658886,0.17842966621951525,0.8770793584316795
2025-05-27,0.2086899479055989,0.013531215781027962,0.316308692631216,1.0719184789012706,0.17761185290311066,0.8759813028636945
2025-05-30,0.2544822365463437,0.09633913726230972,0.13422077761831297,1.1000938127182964,0.3720236280697993,0.862836851216944
2025-05-31,0.3189615045139595,0.6482561416623399,0.2605282586501091,0.5061337738140793,0.3019565783653437,0.77633801490936
2025-06-02,0.1478047689948944,0.0020219502376961182,0.152092003011738,0.2788403906004605,0.5702378626540643,0.6937785424821536
2025-06-04,0.1777909648893907,0.010970424532236286,0.1891467064832546,0.2766340427576607,0.6265113889995377,0.6980961197673656
2025-06-05,0.1776118529031108,0.01191920790450908,0.061879319731688434,0.1928203090435227,0.6595445083590699,0.6657220337688569
2025-06-06,0.3466998445894754,2.0560150911615045,0.4723721072968493,0.27361754614287587,0.44256933504135865,0.8045541428904419
2025-06-07,0.3696927542651994,0.21722781964217744,0.5154132811777455,0.27403638091847893,0.4196248796549756,0.7441060992800197
2025-06-08,0.3720236280697995,0.11731700150371095,0.482689908948824,0.27935776469629414,0.40771961884638436,0.7376949885992827
2025-06-09,0.3019565783653439,0.017652694322239933,0.48402636290682477,0.26749676426854596,0.4192791847787826,0.7318704181496636
2025-06-11,0.5702378626540646,0.738168664141623,0.5544604355279983,0.36712418263061225,0.15064085075013514,0.7864313257227673
2025-06-12,0.5444718801826735,0.0490400204057979,0.5208228756807224,0.3693340981111453,0.23586612984136798,0.7582214410331828
2025-06-13,0.6265113889995382,0.7493260038840192,0.6472246761567841,0.4003060651079737,0.28811061723548004,0.8047482882314805
2025-06-14,0.6595445083590701,0.30921728214029615,0.7055375937203953,0.3908264462301091,0.26868532859323,0.7940865950747769
2025-06-16,0.4196248796549758,0.010727721164729542,0.24430991177938582,0.34902833891412904,0.5493086441176412,0.7195049909147055
2025-06-17,0.4077196188463846,0.010169654226390195,0.23653583854350427,0.348730653356085,0.5540709397421163,0.7184908699871848
2025-06-18,0.4192791847787829,0.12168878771382459,0.11100839530946535,0.3536469066257576,0.540583432723458,0.7084095665538913
2025-06-22,0.2881106172354803,1.2195263904310274,0.43192847325715633,0.38768524758495937,0.34587310395786397,0.7931214590947673
2025-06-24,0.5469953540856204,2.608028760733615,0.9556106849673398,0.5120873085631531,0.2748836462817677,0.9310293598750904
2025-06-25,0.5493086441176416,0.03154733145292071,0.961911939840897,0.5007515571451806,0.27294817966885704,0.837409859310384
2025-06-26,0.5540709397421166,0.05303031484666495,0.8093044963648511,0.5026633703412909,0.3078881697689831,0.8202463183450662
2025-06-27,0.5405834327234583,0.0003012245459000416,0.5654594631878258,0.5021352801886269,0.30828040730414524,0.7889786404394313
2025-06-29,0.5421305217824696,0.012293027288742901,0.02023246565812469,0.3995462141268758,0.329492465604236,0.7029824696960238
2025-06-30,0.4800111737476729,0.25699339991372333,0.06532167935028521,0.4058951413273309,0.3326604166685366,0.7184366156713952
2025-07-06,0.3082804073041455,0.003831362362359578,0.49779260921113194,0.35843632975706696,0.35831611667661806,0.7516140205730709
2025-07-07,0.3260916440168589,0.16429156057083363,0.4464490950275281,0.36121146745110005,0.40285651862369093,0.7517502729841157
2025-07-10,0.4687488143517682,1.237079341471833,0.34672152909451504,0.4258886746981208,0.4999685381491617,0.7913261760243988
2025-07-11,0.5753621883625698,1.380529497586067,0.6220611561392564,0.48853462464162756,0.3536030409965728,0.8423111753649257
2025-07-12,0.3889205905814565,0.004529814489921676,0.5901088069230741,0.48873865906911784,0.43411027765096954,0.7893513232812475
2025-07-13,0.3885267256308077,0.010583347380885637,0.5836453920842234,0.45212574157611746,0.4330687315167999,0.7813093021090887
2025-07-14,0.3522347157494178,0.040862136815290204,0.5347168275487959,0.398550093684493,0.42951365426833615,0.765568000281775
2025-07-15,0.3583161166766183,0.0585639707071645,0.29901375339586217,0.3951034703366348,0.4637405979982052,0.7371979388867294
