m,p_density
-1.0,3.3367278229779827e-301
-0.99,3.3671859010819447e-301
-0.98,3.397603089922379e-08
-0.97,1.7133800951680196e-07
-0.96,1.3601751256573564e-06
-0.95,4.938369812995157e-06
-0.94,1.4045552962337308e-05
-0.9299999999999999,3.043425931529156e-05
-0.9199999999999999,5.7491633458660596e-05
-0.9099999999999999,9.820422168645264e-05
-0.8999999999999999,0.00015452943824475555
-0.8899999999999999,0.00023098381615052968
-0.8799999999999999,0.00032712136792197624
-0.8699999999999999,0.0004471365844129057
-0.8599999999999999,0.0005909574426059054
-0.8499999999999999,0.0007602784422439303
-0.8399999999999999,0.0009564496666944818
-0.8299999999999998,0.00118110228191204
-0.8199999999999998,0.0014335658676501316
-0.8099999999999998,0.0017157155614925868
-0.7999999999999998,0.002026727913991474
-0.7899999999999998,0.002369902751807097
-0.7799999999999998,0.002742564205154521
-0.7699999999999998,0.0031485330176074266
-0.7599999999999998,0.0035869937814192237
-0.7499999999999998,0.004058358261197252
-0.7399999999999998,0.004563642998741523
-0.7299999999999998,0.005105943595904302
-0.7199999999999998,0.005684389568177381
-0.7099999999999997,0.006301585307711213
-0.6999999999999997,0.006958346363531256
-0.6899999999999997,0.007656822297493001
-0.6799999999999997,0.008399016477861418
-0.6699999999999997,0.009187354289408619
-0.6599999999999997,0.010023786069303375
-0.6499999999999997,0.010911465485923586
-0.6399999999999997,0.011852949737001312
-0.6299999999999997,0.012852273163464354
-0.6199999999999997,0.013912715172732999
-0.6099999999999997,0.015039401723302285
-0.5999999999999996,0.016235894823589735
-0.5899999999999996,0.017508273990629056
-0.5799999999999996,0.018861494575419777
-0.5699999999999996,0.0203019973180534
-0.5599999999999996,0.021837275137880856
-0.5499999999999996,0.023475866282857458
-0.5399999999999996,0.025225055272978813
-0.5299999999999996,0.027097435247862792
-0.5199999999999996,0.029102722515473897
-0.5099999999999996,0.03125418281261223
-0.49999999999999956,0.03356514404009379
-0.48999999999999955,0.03605567961211298
-0.47999999999999954,0.0387402274021301
-0.46999999999999953,0.041644884413221624
-0.4599999999999995,0.04478858919945919
-0.4499999999999995,0.04820329566600539
-0.4399999999999995,0.051918207594680306
-0.4299999999999995,0.05597148342187452
-0.4199999999999995,0.06040148876735439
-0.4099999999999995,0.06525695313314171
-0.39999999999999947,0.07059101268255867
-0.38999999999999946,0.07646687344379456
-0.37999999999999945,0.08295474795726984
-0.36999999999999944,0.09013737071193698
-0.35999999999999943,0.09810817919887795
-0.3499999999999994,0.10697945211835289
-0.3399999999999994,0.11687818202195056
-0.3299999999999994,0.12795810437836003
-0.3199999999999994,0.14039379212554318
-0.3099999999999994,0.1543825322816078
-0.2999999999999994,0.1701242299412421
-0.28999999999999937,0.1878729228781062
-0.27999999999999936,0.20795354844995728
-0.26999999999999935,0.23082751958124773
-0.25999999999999934,0.25669284096843265
-0.24999999999999933,0.2861731534813498
-0.23999999999999932,0.3198252617458146
-0.22999999999999932,0.3580439985156272
-0.2199999999999993,0.401763680811846
-0.2099999999999993,0.4518945870739863
-0.1999999999999993,0.5093506925549394
-0.18999999999999928,0.5752758329145045
-0.17999999999999927,0.6510974994982685
-0.16999999999999926,0.7383675057009457
-0.15999999999999925,0.8387638809940582
-0.14999999999999925,0.955945024396743
-0.13999999999999924,1.0863969084115128
-0.12999999999999923,1.2347934859151617
-0.11999999999999922,1.402813116313011
-0.10999999999999921,1.5917339170581266
-0.0999999999999992,1.800576223144332
-0.08999999999999919,2.0290843701916743
-0.07999999999999918,2.274396950445003
-0.06999999999999917,2.5326832173049736
-0.059999999999999165,2.7960301518856925
-0.049999999999999156,3.054323881242714
-0.03999999999999915,3.2995122687535785
-0.02999999999999914,3.5075336671525323
-0.01999999999999913,3.6749439789604876
-0.00999999999999912,3.7928290150362267
8.881784197001252e-16,3.8483854273625355
0.010000000000000897,3.842210188663521
0.020000000000000906,3.7797779084937786
0.030000000000000915,3.66696471205939
0.040000000000000924,3.515289038883599
0.05000000000000093,3.332356452334137
0.06000000000000094,3.125026440428332
0.07000000000000095,2.9078088197783503
0.08000000000000096,2.686207241142398
0.09000000000000097,2.4659293621778806
0.10000000000000098,2.2512694634814965
0.11000000000000099,2.046486397527373
0.120000000000001,1.85323703520814
0.130000000000001,1.673197736986139
0.140000000000001,1.5075830337417984
0.15000000000000102,1.3559725714558646
0.16000000000000103,1.2181701966256309
0.17000000000000104,1.0933443914145966
0.18000000000000105,0.9810242230208672
0.19000000000000106,0.8801094006408683
0.20000000000000107,0.7891977638029909
0.21000000000000107,0.7084334675027361
0.22000000000000108,0.6363561782031426
0.2300000000000011,0.5719986163673012
0.2400000000000011,0.5147379939910618
0.2500000000000011,0.4637458851499796
0.2600000000000011,0.4182842036762972
0.27000000000000113,0.3777383725576281
0.28000000000000114,0.34162197221199886
0.29000000000000115,0.309435126513063
0.30000000000000115,0.28070330413490097
0.31000000000000116,0.25501837428090135
0.3200000000000012,0.2320156910531505
0.3300000000000012,0.21140098104950664
0.3400000000000012,0.1929229610732278
0.3500000000000012,0.17632351537409252
0.3600000000000012,0.1614053091184337
0.3700000000000012,0.14797257354771015
0.3800000000000012,0.13586722891143035
0.39000000000000123,0.1249349816798031
0.40000000000000124,0.11505397185963008
0.41000000000000125,0.10610198089941227
0.42000000000000126,0.09799240226069086
0.43000000000000127,0.09062239572752616
0.4400000000000013,0.0839236191408331
0.4500000000000013,0.0778257319506999
0.4600000000000013,0.07226794092553468
0.4700000000000013,0.06719004210461713
0.4800000000000013,0.06255339619900212
0.4900000000000013,0.058310341835500046
0.5000000000000013,0.05442138410695481
0.5100000000000013,0.05085057047800418
0.5200000000000014,0.047575539455287065
0.5300000000000014,0.044567934104662046
0.5400000000000014,0.041791995899145847
0.5500000000000014,0.03923608738695776
0.5600000000000014,0.03687783311813661
0.5700000000000014,0.03470019567268176
0.5800000000000014,0.03267955430277231
0.5900000000000014,0.030816553962959282
0.6000000000000014,0.02908485043844133
0.6100000000000014,0.02747973679987504
0.6200000000000014,0.025984014652940243
0.6300000000000014,0.02459673625223429
0.6400000000000015,0.023301601167518858
0.6500000000000015,0.022098278143045977
0.6600000000000015,0.02097723669684447
0.6700000000000015,0.01993234207319542
0.6800000000000015,0.01894456861398309
0.6900000000000015,0.018028475625078408
0.7000000000000015,0.01716575746522898
0.7100000000000015,0.016363324594339167
0.7200000000000015,0.015599338072918157
0.7300000000000015,0.014900352796561224
0.7400000000000015,0.01422623194966238
0.7500000000000016,0.013615439058321245
0.7600000000000016,0.013017787717798006
0.7700000000000016,0.012456250570129506
0.7800000000000016,0.011932718608169381
0.7900000000000016,0.01142822878428813
0.8000000000000016,0.010959085307245243
0.8100000000000016,0.010520760717615133
0.8200000000000016,0.01012709847977059
0.8300000000000016,0.009709797856138212
0.8400000000000016,0.009342618820351659
0.8500000000000016,0.00900195515429558
0.8600000000000017,0.008671487770534938
0.8700000000000017,0.008347167644736208
0.8800000000000017,0.00805302989864402
0.8900000000000017,0.007774935683508515
0.9000000000000017,0.007509423824911542
0.9100000000000017,0.007225825020803601
0.9200000000000017,0.007000993789832474
0.9300000000000017,0.0067710454779806965
0.9400000000000017,0.006549838753096643
