m,p_density
-1.0,4.730223551134261e-305
-0.99,5.678828407392259e-305
-0.98,5.9886746465081395e-12
-0.97,3.596448485511611e-11
-0.96,2.8038340491463495e-10
-0.95,1.1615118884176527e-09
-0.94,3.84501636972214e-09
-0.9299999999999999,9.897410570385178e-09
-0.9199999999999999,2.2222936926029347e-08
-0.9099999999999999,4.5277585683818235e-08
-0.8999999999999999,8.462426291453479e-08
-0.8899999999999999,1.5060486014376165e-07
-0.8799999999999999,2.527437483892905e-07
-0.8699999999999999,4.0927022259735545e-07
-0.8599999999999999,6.396538906565619e-07
-0.8499999999999999,9.707773614144867e-07
-0.8399999999999999,1.4385923203706993e-06
-0.8299999999999998,2.087672665812384e-06
-0.8199999999999998,2.9724006106250286e-06
-0.8099999999999998,4.1639857761512694e-06
-0.7999999999999998,5.746331245986648e-06
-0.7899999999999998,7.832711962851747e-06
-0.7799999999999998,1.054416305332051e-05
-0.7699999999999998,1.4051420832322198e-05
-0.7599999999999998,1.8546577410741296e-05
-0.7499999999999998,2.42592847628086e-05
-0.7399999999999998,3.14700205530001e-05
-0.7299999999999998,4.053454294580787e-05
-0.7199999999999998,5.184220039371957e-05
-0.7099999999999997,6.588729137998323e-05
-0.6999999999999997,8.323345074111434e-05
-0.6899999999999997,0.00010456226352103464
-0.6799999999999997,0.00013067589792683582
-0.6699999999999997,0.00016251010018306675
-0.6599999999999997,0.00020116679199235605
-0.6499999999999997,0.0002479292361782297
-0.6399999999999997,0.0003042954237215733
-0.6299999999999997,0.00037202287827962417
-0.6199999999999997,0.00045313996003671633
-0.6099999999999997,0.0005500251378885016
-0.5999999999999996,0.0006653706047500398
-0.5899999999999996,0.0008023592861558558
-0.5799999999999996,0.0009646041598397363
-0.5699999999999996,0.0011562778616318321
-0.5599999999999996,0.0013822614994660949
-0.5499999999999996,0.0016481010232833
-0.5399999999999996,0.0019601423277867663
-0.5299999999999996,0.0023258885598980337
-0.5199999999999996,0.0027537007526692112
-0.5099999999999996,0.0032534002053107225
-0.49999999999999956,0.0038361106293026007
-0.48999999999999955,0.004515113524622844
-0.47999999999999954,0.0053049511666415595
-0.46999999999999953,0.006223531870555612
-0.4599999999999995,0.0072901276858247325
-0.4499999999999995,0.008528579797474926
-0.4399999999999995,0.009965332237686935
-0.4299999999999995,0.011632040639667142
-0.4199999999999995,0.013564491919172604
-0.4099999999999995,0.015805202901019756
-0.39999999999999947,0.018403267341566776
-0.38999999999999946,0.021416475689821704
-0.37999999999999945,0.024911759623999347
-0.36999999999999944,0.028968088139543963
-0.35999999999999943,0.03367754950214384
-0.3499999999999994,0.03914946903179894
-0.3399999999999994,0.04551241963051508
